Name,Start,Finish,code,duration,time_start,time_finish
around_feeder            ,00:03:05.297 , 00:03:07.594,12,2.297,176.703,179.0
walk                     ,00:03:07.567 , 00:03:14.027,18,6.46,178.973,185.433
look_down                ,00:03:13.945 , 00:03:18.594,20,4.649,185.351,190.0
rearing_sup              ,00:03:18.459 , 00:03:23.837,16,5.378,189.865,195.243
approach_left            ,00:03:23.756 , 00:03:24.513,7,0.757,195.162,195.919
around_left              ,00:03:24.567 , 00:03:25.297,3,0.73,195.973,196.703
approach_right           ,00:03:25.324 , 00:03:25.729,2,0.405,196.73,197.135
around_right             ,00:03:25.594 , 00:03:26.189,4,0.595,197.0,197.595
rearing_sup              ,00:03:26.189 , 00:03:27.189,16,1.0,197.595,198.595
rearing_nosup            ,00:03:27.162 , 00:03:29.891,17,2.729,198.568,201.297
rearing_sup              ,00:03:30.000 , 00:03:34.432,16,4.432,201.406,205.838
push_right               ,00:03:34.432 , 00:03:35.000,1,0.568,205.838,206.406
approach_feeder          ,00:03:34.972 , 00:03:35.891,11,0.919,206.378,207.297
feeder                   ,00:03:35.783 , 00:03:36.972,9,1.189,207.189,208.378
look_down                ,00:03:36.891 , 00:03:40.243,20,3.352,208.297,211.649
rearing_sup              ,00:03:40.216 , 00:03:45.135,16,4.919,211.622,216.541
walk                     ,00:03:45.189 , 00:03:48.540,18,3.351,216.595,219.946
rearing_nosup            ,00:03:48.459 , 00:03:55.000,17,6.541,219.865,226.406
rearing_nosup            ,00:03:55.000 , 00:03:56.594,17,1.594,226.406,228.0
approach_right           ,00:03:56.513 , 00:03:57.108,2,0.595,227.919,228.514
around_right             ,00:03:57.000 , 00:04:04.135,4,7.135,228.406,235.541
around_wallwithlever     ,00:04:03.945 , 00:04:06.567,13,2.622,235.351,237.973
around_door              ,00:04:06.567 , 00:04:13.000,14,6.433,237.973,244.406
walk                     ,00:04:13.081 , 00:04:14.513,18,1.432,244.487,245.919
approach_feeder          ,00:04:14.513 , 00:04:15.486,11,0.973,245.919,246.892
around_feeder            ,00:04:15.459 , 00:04:23.135,12,7.676,246.865,254.541
approach_right           ,00:04:23.081 , 00:04:24.405,2,1.324,254.487,255.811
push_right               ,00:04:24.324 , 00:04:25.459,1,1.135,255.73,256.865
approach_feeder          ,00:04:25.486 , 00:04:26.243,11,0.757,256.892,257.649
feeder                   ,00:04:26.189 , 00:04:29.000,9,2.811,257.595,260.406
approach_right           ,00:04:28.972 , 00:04:32.729,2,3.757,260.378,264.135
push_right               ,00:04:32.756 , 00:04:34.135,1,1.379,264.162,265.541
approach_feeder          ,00:04:34.081 , 00:04:35.027,11,0.946,265.487,266.433
feeder                   ,00:04:34.972 , 00:04:37.783,9,2.811,266.378,269.189
approach_right           ,00:04:37.756 , 00:04:40.891,2,3.135,269.162,272.297
push_right               ,00:04:40.837 , 00:04:42.297,1,1.46,272.243,273.703
approach_feeder          ,00:04:42.162 , 00:04:43.027,11,0.865,273.568,274.433
feeder                   ,00:04:42.972 , 00:04:44.702,9,1.73,274.378,276.108
approach_right           ,00:04:44.648 , 00:04:45.945,2,1.297,276.054,277.351
push_right               ,00:04:45.945 , 00:04:47.675,1,1.73,277.351,279.081
approach_feeder          ,00:04:47.783 , 00:04:48.783,11,1.0,279.189,280.189
feeder                   ,00:04:48.783 , 00:04:50.945,9,2.162,280.189,282.351
approach_right           ,00:04:50.864 , 00:04:51.864,2,1.0,282.27,283.27
push_right               ,00:04:51.837 , 00:04:54.459,1,2.622,283.243,285.865
approach_feeder          ,00:04:54.297 , 00:04:55.810,11,1.513,285.703,287.216
feeder                   ,00:04:55.756 , 00:04:58.054,9,2.298,287.162,289.46
around_right             ,00:04:58.027 , 00:05:00.054,4,2.027,289.433,291.46
push_right               ,00:05:00.081 , 00:05:01.243,1,1.162,291.487,292.649
approach_feeder          ,00:05:01.297 , 00:05:02.162,11,0.865,292.703,293.568
feeder                   ,00:05:02.162 , 00:05:04.756,9,2.594,293.568,296.162
approach_right           ,00:05:04.648 , 00:05:05.540,2,0.892,296.054,296.946
push_right               ,00:05:05.486 , 00:05:07.594,1,2.108,296.892,299.0
approach_feeder          ,00:05:07.594 , 00:05:08.729,11,1.135,299.0,300.135
feeder                   ,00:05:08.729 , 00:05:10.756,9,2.027,300.135,302.162
approach_right           ,00:05:10.729 , 00:05:13.189,2,2.46,302.135,304.595
push_right               ,00:05:13.054 , 00:05:14.540,1,1.486,304.46,305.946
approach_feeder          ,00:05:14.351 , 00:05:15.297,11,0.946,305.757,306.703
feeder                   ,00:05:15.243 , 00:05:17.513,9,2.27,306.649,308.919
approach_right           ,00:05:17.378 , 00:05:17.918,2,0.54,308.784,309.324
around_right             ,00:05:17.945 , 00:05:19.027,4,1.082,309.351,310.433
grooming                 ,00:05:18.972 , 00:05:26.918,5,7.946,310.378,318.324
approach_feeder          ,00:05:26.972 , 00:05:28.594,11,1.622,318.378,320.0
walk                     ,00:05:28.594 , 00:05:32.540,18,3.946,320.0,323.946
grooming                 ,00:05:32.567 , 00:05:50.540,5,17.973,323.973,341.946
approach_feeder          ,00:05:50.459 , 00:05:51.567,11,1.108,341.865,342.973
around_feeder            ,00:05:51.567 , 00:05:53.783,12,2.216,342.973,345.189
grooming                 ,00:05:53.810 , 00:05:56.621,5,2.811,345.216,348.027
rearing_sup              ,00:05:56.540 , 00:06:03.459,16,6.919,347.946,354.865
walk                     ,00:06:03.405 , 00:06:04.459,18,1.054,354.811,355.865
around_left              ,00:06:04.216 , 00:06:09.702,3,5.486,355.622,361.108
rearing_sup              ,00:06:09.243 , 00:06:14.081,16,4.838,360.649,365.487
approach_right           ,00:06:14.108 , 00:06:15.135,2,1.027,365.514,366.541
push_right               ,00:06:15.189 , 00:06:16.864,1,1.675,366.595,368.27
approach_feeder          ,00:06:16.945 , 00:06:17.810,11,0.865,368.351,369.216
around_feeder            ,00:06:17.891 , 00:06:22.162,12,4.271,369.297,373.568
look_down                ,00:06:22.108 , 00:06:27.000,20,4.892,373.514,378.406
approach_right           ,00:06:26.972 , 00:06:30.567,2,3.595,378.378,381.973
push_right               ,00:06:30.972 , 00:06:32.000,1,1.028,382.378,383.406
approach_feeder          ,00:06:32.081 , 00:06:33.513,11,1.432,383.487,384.919
feeder                   ,00:06:33.405 , 00:06:36.054,9,2.649,384.811,387.46
approach_right           ,00:06:36.000 , 00:06:37.783,2,1.783,387.406,389.189
push_right               ,00:06:37.783 , 00:06:39.675,1,1.892,389.189,391.081
approach_feeder          ,00:06:39.513 , 00:06:41.000,11,1.487,390.919,392.406
feeder                   ,00:06:40.945 , 00:06:42.945,9,2.0,392.351,394.351
walk                     ,00:06:42.837 , 00:06:49.486,18,6.649,394.243,400.892
around_door              ,00:06:49.486 , 00:06:54.243,14,4.757,400.892,405.649
rearing_nosup            ,00:06:54.189 , 00:06:55.594,17,1.405,405.595,407.0
approach_right           ,00:06:55.621 , 00:06:56.756,2,1.135,407.027,408.162
push_right               ,00:06:56.864 , 00:06:57.864,1,1.0,408.27,409.27
approach_feeder          ,00:06:57.810 , 00:06:59.108,11,1.298,409.216,410.514
feeder                   ,00:06:59.027 , 00:07:00.189,9,1.162,410.433,411.595
around_feeder            ,00:07:00.054 , 00:07:04.729,12,4.675,411.46,416.135
approach_right           ,00:07:04.702 , 00:07:06.918,2,2.216,416.108,418.324
push_right               ,00:07:06.972 , 00:07:08.594,1,1.622,418.378,420.0
approach_feeder          ,00:07:08.702 , 00:07:09.783,11,1.081,420.108,421.189
around_feeder            ,00:07:09.756 , 00:07:12.972,12,3.216,421.162,424.378
approach_right           ,00:07:12.891 , 00:07:14.054,2,1.163,424.297,425.46
push_right               ,00:07:13.945 , 00:07:15.162,1,1.217,425.351,426.568
approach_feeder          ,00:07:15.081 , 00:07:16.513,11,1.432,426.487,427.919
feeder                   ,00:07:16.594 , 00:07:19.864,9,3.27,428.0,431.27
approach_right           ,00:07:19.837 , 00:07:21.486,2,1.649,431.243,432.892
push_right               ,00:07:21.486 , 00:07:22.891,1,1.405,432.892,434.297
approach_feeder          ,00:07:22.756 , 00:07:23.756,11,1.0,434.162,435.162
feeder                   ,00:07:23.810 , 00:07:27.972,9,4.162,435.216,439.378
approach_right           ,00:07:27.918 , 00:07:29.972,2,2.054,439.324,441.378
push_right               ,00:07:30.027 , 00:07:31.351,1,1.324,441.433,442.757
approach_feeder          ,00:07:31.189 , 00:07:32.270,11,1.081,442.595,443.676
around_feeder            ,00:07:32.297 , 00:07:35.405,12,3.108,443.703,446.811
approach_right           ,00:07:35.351 , 00:07:36.540,2,1.189,446.757,447.946
push_right               ,00:07:36.648 , 00:07:37.918,1,1.27,448.054,449.324
approach_feeder          ,00:07:37.891 , 00:07:39.054,11,1.163,449.297,450.46
around_feeder            ,00:07:39.054 , 00:07:41.540,12,2.486,450.46,452.946
approach_right           ,00:07:41.513 , 00:07:42.621,2,1.108,452.919,454.027
push_right               ,00:07:42.000 , 00:07:44.378,1,2.378,453.406,455.784
approach_feeder          ,00:07:44.297 , 00:07:45.810,11,1.513,455.703,457.216
feeder                   ,00:07:45.810 , 00:07:48.918,9,3.108,457.216,460.324
approach_right           ,00:07:48.918 , 00:07:49.702,2,0.784,460.324,461.108
push_right               ,00:07:49.675 , 00:07:51.675,1,2.0,461.081,463.081
approach_feeder          ,00:07:51.675 , 00:07:52.648,11,0.973,463.081,464.054
feeder                   ,00:07:52.729 , 00:07:54.621,9,1.892,464.135,466.027
approach_right           ,00:07:54.729 , 00:07:56.216,2,1.487,466.135,467.622
push_right               ,00:07:56.243 , 00:07:58.216,1,1.973,467.649,469.622
approach_feeder          ,00:07:58.270 , 00:07:59.945,11,1.675,469.676,471.351
feeder                   ,00:07:59.864 , 00:08:01.783,9,1.919,471.27,473.189
walk                     ,00:08:01.864 , 00:08:02.891,18,1.027,473.27,474.297
around_door              ,00:08:02.810 , 00:08:14.891,14,12.081,474.216,486.297
around_feeder            ,00:08:14.864 , 00:08:19.945,12,5.081,486.27,491.351
look_down                ,00:08:19.945 , 00:08:22.621,20,2.676,491.351,494.027
approach_right           ,00:08:22.540 , 00:08:24.675,2,2.135,493.946,496.081
push_right               ,00:08:24.891 , 00:08:26.189,1,1.298,496.297,497.595
approach_feeder          ,00:08:26.216 , 00:08:27.162,11,0.946,497.622,498.568
feeder                   ,00:08:27.162 , 00:08:28.324,9,1.162,498.568,499.73
approach_right           ,00:08:28.297 , 00:08:29.216,2,0.919,499.703,500.622
push_right               ,00:08:29.243 , 00:08:31.297,1,2.054,500.649,502.703
approach_feeder          ,00:08:31.081 , 00:08:32.351,11,1.27,502.487,503.757
feeder                   ,00:08:32.378 , 00:08:33.675,9,1.297,503.784,505.081
approach_right           ,00:08:33.756 , 00:08:34.783,2,1.027,505.162,506.189
push_right               ,00:08:34.567 , 00:08:36.405,1,1.838,505.973,507.811
approach_feeder          ,00:08:36.378 , 00:08:37.378,11,1.0,507.784,508.784
feeder                   ,00:08:37.405 , 00:08:40.243,9,2.838,508.811,511.649
approach_right           ,00:08:40.135 , 00:08:41.594,2,1.459,511.541,513.0
push_right               ,00:08:41.621 , 00:08:42.864,1,1.243,513.027,514.27
approach_feeder          ,00:08:42.756 , 00:08:43.864,11,1.108,514.162,515.27
feeder                   ,00:08:43.810 , 00:08:46.216,9,2.406,515.216,517.622
approach_right           ,00:08:46.162 , 00:08:47.081,2,0.919,517.568,518.487
push_right               ,00:08:47.081 , 00:08:49.027,1,1.946,518.487,520.433
approach_feeder          ,00:08:49.081 , 00:08:50.270,11,1.189,520.487,521.676
feeder                   ,00:08:50.297 , 00:08:53.000,9,2.703,521.703,524.406
approach_right           ,00:08:53.081 , 00:08:55.837,2,2.756,524.487,527.243
push_right               ,00:08:55.864 , 00:08:57.108,1,1.244,527.27,528.514
approach_feeder          ,00:08:57.081 , 00:08:58.324,11,1.243,528.487,529.73
feeder                   ,00:08:58.378 , 00:09:00.729,9,2.351,529.784,532.135
approach_right           ,00:09:00.756 , 00:09:02.243,2,1.487,532.162,533.649
around_right             ,00:09:02.297 , 00:09:03.297,4,1.0,533.703,534.703
push_right               ,00:09:03.405 , 00:09:04.594,1,1.189,534.811,536.0
around_feeder            ,00:09:04.648 , 00:09:05.702,12,1.054,536.054,537.108
approach_right           ,00:09:05.675 , 00:09:06.973,2,1.298,537.081,538.379
push_right               ,00:09:06.973 , 00:09:10.945,1,3.972,538.379,542.351
approach_feeder          ,00:09:10.837 , 00:09:11.702,11,0.865,542.243,543.108
feeder                   ,00:09:11.783 , 00:09:16.351,9,4.568,543.189,547.757
approach_right           ,00:09:16.378 , 00:09:17.973,2,1.595,547.784,549.379
push_right               ,00:09:17.864 , 00:09:20.432,1,2.568,549.27,551.838
approach_feeder          ,00:09:20.297 , 00:09:21.837,11,1.54,551.703,553.243
around_feeder            ,00:09:21.783 , 00:09:28.513,12,6.73,553.189,559.919
rearing_sup              ,00:09:28.513 , 00:09:30.891,16,2.378,559.919,562.297
around_feeder            ,00:09:30.810 , 00:09:32.513,12,1.703,562.216,563.919
approach_right           ,00:09:32.486 , 00:09:34.540,2,2.054,563.892,565.946
push_right               ,00:09:34.594 , 00:09:36.054,1,1.46,566.0,567.46
approach_feeder          ,00:09:36.081 , 00:09:37.405,11,1.324,567.487,568.811
feeder                   ,00:09:37.459 , 00:09:39.351,9,1.892,568.865,570.757
approach_right           ,00:09:39.297 , 00:09:42.216,2,2.919,570.703,573.622
push_right               ,00:09:42.243 , 00:09:43.540,1,1.297,573.649,574.946
approach_feeder          ,00:09:43.594 , 00:09:44.675,11,1.081,575.0,576.081
feeder                   ,00:09:44.648 , 00:09:47.027,9,2.379,576.054,578.433
approach_right           ,00:09:47.000 , 00:09:48.081,2,1.081,578.406,579.487
push_right               ,00:09:48.000 , 00:09:49.540,1,1.54,579.406,580.946
approach_feeder          ,00:09:49.513 , 00:09:50.864,11,1.351,580.919,582.27
feeder                   ,00:09:50.918 , 00:09:52.621,9,1.703,582.324,584.027
approach_left            ,00:09:52.594 , 00:09:54.000,7,1.406,584.0,585.406
around_left              ,00:09:53.973 , 00:09:55.054,3,1.081,585.379,586.46
approach_right           ,00:09:55.027 , 00:09:56.054,2,1.027,586.433,587.46
push_right               ,00:09:56.054 , 00:09:57.675,1,1.621,587.46,589.081
approach_feeder          ,00:09:57.567 , 00:09:58.648,11,1.081,588.973,590.054
feeder                   ,00:09:58.594 , 00:10:00.054,9,1.46,590.0,591.46
approach_right           ,00:10:00.054 , 00:10:01.729,2,1.675,591.46,593.135
push_right               ,00:10:01.810 , 00:10:03.405,1,1.595,593.216,594.811
approach_feeder          ,00:10:03.459 , 00:10:04.973,11,1.514,594.865,596.379
feeder                   ,00:10:04.918 , 00:10:06.729,9,1.811,596.324,598.135
approach_right           ,00:10:06.675 , 00:10:08.270,2,1.595,598.081,599.676
around_right             ,00:10:08.351 , 00:10:10.297,4,1.946,599.757,601.703
approach_feeder          ,00:10:10.216 , 00:10:11.675,11,1.459,601.622,603.081
feeder                   ,00:10:11.648 , 00:10:13.351,9,1.703,603.054,604.757
approach_right           ,00:10:13.378 , 00:10:15.567,2,2.189,604.784,606.973
push_right               ,00:10:15.594 , 00:10:17.540,1,1.946,607.0,608.946
approach_feeder          ,00:10:17.675 , 00:10:18.729,11,1.054,609.081,610.135
feeder                   ,00:10:18.675 , 00:10:21.243,9,2.568,610.081,612.649
approach_right           ,00:10:21.216 , 00:10:23.270,2,2.054,612.622,614.676
push_right               ,00:10:23.297 , 00:10:25.135,1,1.838,614.703,616.541
approach_feeder          ,00:10:25.108 , 00:10:26.459,11,1.351,616.514,617.865
feeder                   ,00:10:26.459 , 00:10:28.567,9,2.108,617.865,619.973
around_feeder            ,00:10:28.621 , 00:10:30.405,12,1.784,620.027,621.811
approach_right           ,00:10:30.459 , 00:10:31.351,2,0.892,621.865,622.757
push_right               ,00:10:31.297 , 00:10:35.054,1,3.757,622.703,626.46
approach_feeder          ,00:10:35.270 , 00:10:36.054,11,0.784,626.676,627.46
feeder                   ,00:10:36.054 , 00:10:37.945,9,1.891,627.46,629.351
approach_right           ,00:10:37.864 , 00:10:39.783,2,1.919,629.27,631.189
push_right               ,00:10:39.973 , 00:10:41.810,1,1.837,631.379,633.216
approach_feeder          ,00:10:41.729 , 00:10:42.594,11,0.865,633.135,634.0
feeder                   ,00:10:42.567 , 00:10:45.243,9,2.676,633.973,636.649
approach_right           ,00:10:45.243 , 00:10:48.162,2,2.919,636.649,639.568
grooming                 ,00:10:47.675 , 00:10:51.405,5,3.73,639.081,642.811
push_right               ,00:10:51.297 , 00:10:52.918,1,1.621,642.703,644.324
approach_feeder          ,00:10:52.945 , 00:10:53.702,11,0.757,644.351,645.108
feeder                   ,00:10:53.594 , 00:10:55.864,9,2.27,645.0,647.27
look_down                ,00:10:55.621 , 00:11:03.270,20,7.649,647.027,654.676
around_feeder            ,00:11:03.297 , 00:11:04.270,12,0.973,654.703,655.676
approach_right           ,00:11:04.243 , 00:11:05.513,2,1.27,655.649,656.919
push_right               ,00:11:05.486 , 00:11:07.216,1,1.73,656.892,658.622
approach_feeder          ,00:11:07.297 , 00:11:10.054,11,2.757,658.703,661.46
feeder                   ,00:11:10.027 , 00:11:11.486,9,1.459,661.433,662.892
approach_right           ,00:11:11.432 , 00:11:15.486,2,4.054,662.838,666.892
push_right               ,00:11:15.621 , 00:11:17.540,1,1.919,667.027,668.946
approach_feeder          ,00:11:17.432 , 00:11:18.432,11,1.0,668.838,669.838
around_feeder            ,00:11:18.513 , 00:11:21.135,12,2.622,669.919,672.541
walk                     ,00:11:21.081 , 00:11:22.432,18,1.351,672.487,673.838
around_door              ,00:11:22.378 , 00:11:25.567,14,3.189,673.784,676.973
rearing_nosup            ,00:11:25.540 , 00:11:31.297,17,5.757,676.946,682.703
rearing_sup              ,00:11:31.243 , 00:11:40.108,16,8.865,682.649,691.514
walk                     ,00:11:40.108 , 00:11:46.027,18,5.919,691.514,697.433
look_down                ,00:11:46.027 , 00:11:48.864,20,2.837,697.433,700.27
walk                      ,00:11:48.837 , 00:11:56.351,18,7.514,700.243,707.757
rearing_nosup            ,00:11:56.378 , 00:11:58.243,17,1.865,707.784,709.649
walk                     ,00:11:58.216 , 00:12:06.621,18,8.405,709.622,718.027
look_down                ,00:12:06.540 , 00:12:07.027,20,0.487,717.946,718.433
around_right             ,00:12:07.054 , 00:12:08.135,4,1.081,718.46,719.541
look_down                ,00:12:08.081 , 00:12:11.783,20,3.702,719.487,723.189
around_door              ,00:12:11.756 , 00:12:17.081,14,5.325,723.162,728.487
walk                     ,00:12:17.054 , 00:12:18.702,18,1.648,728.46,730.108
look_down                ,00:12:18.756 , 00:12:19.675,20,0.919,730.162,731.081
around_feeder            ,00:12:19.567 , 00:12:21.675,12,2.108,730.973,733.081
approach_right           ,00:12:21.567 , 00:12:23.756,2,2.189,732.973,735.162
around_right             ,00:12:23.783 , 00:12:25.216,4,1.433,735.189,736.622
walk                     ,00:12:25.162 , 00:12:26.054,18,0.892,736.568,737.46
rearing_sup              ,00:12:26.027 , 00:12:29.567,16,3.54,737.433,740.973
push_right               ,00:12:29.108 , 00:12:30.702,1,1.594,740.514,742.108
approach_feeder          ,00:12:30.729 , 00:12:31.432,11,0.703,742.135,742.838
feeder                   ,00:12:31.459 , 00:12:36.027,9,4.568,742.865,747.433
look_around              ,00:12:35.973 , 00:12:37.973,19,2.0,747.379,749.379
around_feeder            ,00:12:37.973 , 00:12:41.081,12,3.108,749.379,752.487
grooming                 ,00:12:41.027 , 00:12:47.351,5,6.324,752.433,758.757
rearing_sup              ,00:12:47.324 , 00:12:51.216,16,3.892,758.73,762.622
around_feeder            ,00:12:51.216 , 00:12:52.729,12,1.513,762.622,764.135
rearing_sup              ,00:12:52.729 , 00:12:59.459,16,6.73,764.135,770.865
walk                     ,00:12:59.378 , 00:13:01.567,18,2.189,770.784,772.973
rearing_sup              ,00:13:01.567 , 00:13:12.945,16,11.378,772.973,784.351
walk                     ,00:13:12.918 , 00:13:16.675,18,3.757,784.324,788.081
around_feeder            ,00:13:16.756 , 00:13:23.027,12,6.271,788.162,794.433
approach_left            ,00:13:22.918 , 00:13:27.324,7,4.406,794.324,798.73
around_left              ,00:13:27.378 , 00:13:31.270,3,3.892,798.784,802.676
walk                     ,00:13:31.324 , 00:13:35.405,18,4.081,802.73,806.811
around_right             ,00:13:35.459 , 00:13:37.945,4,2.486,806.865,809.351
approach_feeder          ,00:13:37.945 , 00:13:39.621,11,1.676,809.351,811.027
feeder                   ,00:13:39.567 , 00:13:41.108,9,1.541,810.973,812.514
around_feeder            ,00:13:41.000 , 00:13:50.891,12,9.891,812.406,822.297
approach_right           ,00:13:50.783 , 00:13:53.864,2,3.081,822.189,825.27
push_right               ,00:13:53.756 , 00:13:56.486,1,2.73,825.162,827.892
rearing_sup              ,00:13:56.513 , 00:13:57.675,16,1.162,827.919,829.081
