Name,Start,Finish,code,duration,time_start,time_finish
approach_feeder          ,00:04:54.963 , 00:05:00.602,11,5.639,294.963,300.602
feeder                   ,00:05:00.578 , 00:05:19.108,9,18.53,300.578,319.108
rearing_nosup            ,00:05:19.084 , 00:05:21.628,17,2.544,319.084,321.628
walk                     ,00:05:21.614 , 00:05:23.493,18,1.879,321.614,323.493
around_emptywall         ,00:05:23.481 , 00:05:25.253,15,1.772,323.481,325.253
grooming                 ,00:05:25.253 , 00:05:30.240,5,4.987,325.253,330.24
around_emptywall         ,00:05:30.240 , 00:05:34.120,15,3.88,330.24,334.12
grooming                 ,00:05:34.144 , 00:05:36.180,5,2.036,334.144,336.18
around_emptywall         ,00:05:36.192 , 00:05:37.879,15,1.687,336.192,337.879
around_right             ,00:05:37.879 , 00:05:40.277,4,2.398,337.879,340.277
approach_feeder          ,00:05:40.277 , 00:05:41.493,11,1.216,340.277,341.493
around_feeder            ,00:05:41.518 , 00:05:42.349,12,0.831,341.518,342.349
walk                     ,00:05:42.337 , 00:05:43.795,18,1.458,342.337,343.795
around_emptywall         ,00:05:43.807 , 00:05:45.747,15,1.94,343.807,345.747
walk                     ,00:05:45.747 , 00:05:46.253,18,0.506,345.747,346.253
rearing_nosup            ,00:05:46.265 , 00:05:47.168,17,0.903,346.265,347.168
approach_right           ,00:05:47.204 , 00:05:47.457,2,0.253,347.204,347.457
push_right               ,00:05:47.409 , 00:05:49.216,1,1.807,347.409,349.216
approach_feeder          ,00:05:49.265 , 00:05:50.084,11,0.819,349.265,350.084
feeder                   ,00:05:50.084 , 00:05:56.879,9,6.795,350.084,356.879
look_down                ,00:05:56.879 , 00:06:05.373,20,8.494,356.879,365.373
around_feeder            ,00:06:05.385 , 00:06:07.397,12,2.012,365.385,367.397
look_down                ,00:06:07.373 , 00:06:11.686,20,4.313,367.373,371.686
approach_left            ,00:06:11.710 , 00:06:13.132,7,1.422,371.71,373.132
look_down                 ,00:06:13.120 , 00:06:21.277,20,8.157,373.12,381.277
approach_feeder          ,00:06:21.277 , 00:06:23.132,11,1.855,381.277,383.132
walk                     ,00:06:23.132 , 00:06:24.939,18,1.807,383.132,384.939
around_door              ,00:06:24.939 , 00:06:25.807,14,0.868,384.939,385.807
approach_wallwithlever   ,00:06:25.831 , 00:06:26.807,10,0.976,385.831,386.807
approach_right           ,00:06:26.795 , 00:06:27.445,2,0.65,386.795,387.445
around_right             ,00:06:27.481 , 00:06:28.506,4,1.025,387.481,388.506
push_right               ,00:06:28.518 , 00:06:30.361,1,1.843,388.518,390.361
approach_feeder          ,00:06:30.349 , 00:06:31.228,11,0.879,390.349,391.228
feeder                   ,00:06:31.240 , 00:06:38.638,9,7.398,391.24,398.638
approach_wallwithlever   ,00:06:38.638 , 00:06:40.650,10,2.012,398.638,400.65
look_down                ,00:06:40.626 , 00:06:45.132,20,4.506,400.626,405.132
push_right               ,00:06:45.132 , 00:06:46.445,1,1.313,405.132,406.445
approach_feeder          ,00:06:46.421 , 00:06:48.397,11,1.976,406.421,408.397
feeder                   ,00:06:48.373 , 00:06:55.747,9,7.374,408.373,415.747
approach_right           ,00:06:55.722 , 00:06:58.963,2,3.241,415.722,418.963
push_right               ,00:06:58.951 , 00:07:01.313,1,2.362,418.951,421.313
approach_feeder          ,00:07:01.301 , 00:07:02.783,11,1.482,421.301,422.783
feeder                   ,00:07:02.771 , 00:07:19.024,9,16.253,422.771,439.024
walk                     ,00:07:19.024 , 00:07:20.213,18,1.189,439.024,440.213
approach_left            ,00:07:20.204 , 00:07:21.060,7,0.856,440.204,441.06
rearing_sup              ,00:07:21.012 , 00:07:22.265,16,1.253,441.012,442.265
approach_right           ,00:07:22.240 , 00:07:23.939,2,1.699,442.24,443.939
push_right               ,00:07:23.951 , 00:07:26.072,1,2.121,443.951,446.072
rearing_sup              ,00:07:26.060 , 00:07:27.951,16,1.891,446.06,447.951
look_down                ,00:07:27.975 , 00:07:30.698,20,2.723,447.975,450.698
approach_feeder          ,00:07:30.674 , 00:07:32.012,11,1.338,450.674,452.012
feeder                   ,00:07:32.048 , 00:07:33.228,9,1.18,452.048,453.228
approach_wallwithlever   ,00:07:33.228 , 00:07:34.313,10,1.085,453.228,454.313
look_down                ,00:07:34.313 , 00:07:38.433,20,4.12,454.313,458.433
push_left                 ,00:07:38.409 , 00:07:41.843,8,3.434,458.409,461.843
approach_right           ,00:07:41.831 , 00:07:44.180,2,2.349,461.831,464.18
look_down                ,00:07:44.168 , 00:07:46.421,20,2.253,464.168,466.421
push_right               ,00:07:46.397 , 00:07:47.963,1,1.566,466.397,467.963
approach_feeder          ,00:07:47.963 , 00:07:48.903,11,0.94,467.963,468.903
feeder                   ,00:07:48.903 , 00:08:03.951,9,15.048,468.903,483.951
look_down                ,00:08:03.939 , 00:08:06.518,20,2.579,483.939,486.518
approach_left            ,00:08:06.481 , 00:08:08.048,7,1.567,486.481,488.048
around_door              ,00:08:08.012 , 00:08:08.915,14,0.903,488.012,488.915
rearing_sup              ,00:08:08.939 , 00:08:10.373,16,1.434,488.939,490.373
approach_feeder          ,00:08:10.397 , 00:08:10.662,11,0.265,490.397,490.662
rearing_sup              ,00:08:10.674 , 00:08:25.000,16,14.326,490.674,505.0
approach_right           ,00:08:25.036 , 00:08:27.445,2,2.409,505.036,507.445
rearing_sup              ,00:08:27.409 , 00:08:28.662,16,1.253,507.409,508.662
push_right               ,00:08:28.626 , 00:08:29.590,1,0.964,508.626,509.59
approach_feeder          ,00:08:29.578 , 00:08:30.168,11,0.59,509.578,510.168
feeder                   ,00:08:30.180 , 00:08:38.686,9,8.506,510.18,518.686
rearing_sup              ,00:08:38.686 , 00:08:40.927,16,2.241,518.686,520.927
around_feeder            ,00:08:40.903 , 00:08:43.590,12,2.687,520.903,523.59
look_down                 ,00:08:43.614 , 00:08:52.903,20,9.289,523.614,532.903
around_feeder            ,00:08:52.915 , 00:08:55.662,12,2.747,532.915,535.662
grooming                 ,00:08:55.662 , 00:09:02.987,5,7.325,535.662,542.987
rearing_nosup            ,00:09:02.975 , 00:09:04.783,17,1.808,542.975,544.783
walk                     ,00:09:04.747 , 00:09:05.180,18,0.433,544.747,545.18
rearing_sup              ,00:09:05.192 , 00:09:07.674,16,2.482,545.192,547.674
grooming                 ,00:09:07.662 , 00:09:12.987,5,5.325,547.662,552.987
look_down                ,00:09:12.975 , 00:09:18.301,20,5.326,552.975,558.301
approach_right           ,00:09:18.301 , 00:09:20.481,2,2.18,558.301,560.481
rearing_sup              ,00:09:20.469 , 00:09:22.855,16,2.386,560.469,562.855
push_right               ,00:09:22.867 , 00:09:24.566,1,1.699,562.867,564.566
approach_feeder          ,00:09:24.554 , 00:09:24.939,11,0.385,564.554,564.939
feeder                   ,00:09:24.927 , 00:09:25.819,9,0.892,564.927,565.819
approach_left            ,00:09:25.843 , 00:09:28.048,7,2.205,565.843,568.048
approach_right           ,00:09:28.036 , 00:09:28.963,2,0.927,568.036,568.963
push_right               ,00:09:28.951 , 00:09:29.867,1,0.916,568.951,569.867
approach_feeder          ,00:09:29.867 , 00:09:30.626,11,0.759,569.867,570.626
feeder                   ,00:09:30.614 , 00:09:39.819,9,9.205,570.614,579.819
grooming                 ,00:09:39.819 , 00:09:48.265,5,8.446,579.819,588.265
look_around              ,00:09:48.228 , 00:09:51.421,19,3.193,588.228,591.421
walk                     ,00:09:51.409 , 00:09:51.819,18,0.41,591.409,591.819
rearing_sup              ,00:09:51.831 , 00:09:54.289,16,2.458,591.831,594.289
look_down                ,00:09:54.313 , 00:09:55.325,20,1.012,594.313,595.325
rearing_sup              ,00:09:55.337 , 00:10:00.301,16,4.964,595.337,600.301
approach_right           ,00:10:00.277 , 00:10:02.349,2,2.072,600.277,602.349
rearing_sup              ,00:10:02.397 , 00:10:04.445,16,2.048,602.397,604.445
push_right               ,00:10:04.445 , 00:10:05.626,1,1.181,604.445,605.626
approach_feeder          ,00:10:05.626 , 00:10:06.385,11,0.759,605.626,606.385
feeder                   ,00:10:06.409 , 00:10:07.506,9,1.097,606.409,607.506
approach_right           ,00:10:07.518 , 00:10:08.903,2,1.385,607.518,608.903
push_right               ,00:10:08.927 , 00:10:11.265,1,2.338,608.927,611.265
push_right               ,00:10:11.325 , 00:10:13.120,1,1.795,611.325,613.12
approach_feeder          ,00:10:13.156 , 00:10:14.228,11,1.072,613.156,614.228
feeder                   ,00:10:14.241 , 00:10:34.530,9,20.289,614.241,634.53
rearing_nosup            ,00:10:34.518 , 00:10:37.313,17,2.795,634.518,637.313
walk                     ,00:10:37.325 , 00:10:38.963,18,1.638,637.325,638.963
rearing_sup              ,00:10:38.975 , 00:10:40.891,16,1.916,638.975,640.891
look_down                ,00:10:40.915 , 00:10:52.481,20,11.566,640.915,652.481
approach_left            ,00:10:52.445 , 00:10:53.686,7,1.241,652.445,653.686
look_down                ,00:10:53.650 , 00:10:54.686,20,1.036,653.65,654.686
around_door              ,00:10:54.638 , 00:10:55.542,14,0.904,654.638,655.542
rearing_sup              ,00:10:55.542 , 00:10:57.445,16,1.903,655.542,657.445
walk                     ,00:10:57.445 , 00:10:58.036,18,0.591,657.445,658.036
rearing_sup              ,00:10:58.024 , 00:11:00.241,16,2.217,658.024,660.241
walk                     ,00:11:00.301 , 00:11:01.096,18,0.795,660.301,661.096
around_emptywall         ,00:11:01.108 , 00:11:01.674,15,0.566,661.108,661.674
rearing_sup              ,00:11:01.698 , 00:11:05.566,16,3.868,661.698,665.566
push_right               ,00:11:05.542 , 00:11:07.313,1,1.771,665.542,667.313
approach_feeder          ,00:11:07.325 , 00:11:08.072,11,0.747,667.325,668.072
feeder                   ,00:11:08.084 , 00:11:19.373,9,11.289,668.084,679.373
walk                     ,00:11:19.397 , 00:11:21.669,18,2.272,679.397,681.669
around_door              ,00:11:21.614 , 00:11:22.807,14,1.193,681.614,682.807
rearing_sup              ,00:11:22.831 , 00:11:23.337,16,0.506,682.831,683.337
walk                     ,00:11:23.373 , 00:11:23.951,18,0.578,683.373,683.951
grooming                 ,00:11:23.987 , 00:11:28.662,5,4.675,683.987,688.662
approach_right           ,00:11:28.674 , 00:11:29.373,2,0.699,688.674,689.373
push_right               ,00:11:29.373 , 00:11:30.397,1,1.024,689.373,690.397
approach_left            ,00:11:30.409 , 00:11:30.975,7,0.566,690.409,690.975
push_left                ,00:11:31.024 , 00:11:32.879,8,1.855,691.024,692.879
rearing_sup              ,00:11:32.915 , 00:11:35.662,16,2.747,692.915,695.662
approach_right           ,00:11:35.722 , 00:11:36.783,2,1.061,695.722,696.783
rearing_sup              ,00:11:36.807 , 00:11:42.409,16,5.602,696.807,702.409
approach_right           ,00:11:42.361 , 00:11:43.698,2,1.337,702.361,703.698
grooming                 ,00:11:43.686 , 00:11:45.337,5,1.651,703.686,705.337
approach_feeder          ,00:11:45.325 , 00:11:46.072,11,0.747,705.325,706.072
grooming                 ,00:11:46.096 , 00:11:51.590,5,5.494,706.096,711.59
walk                     ,00:11:51.578 , 00:11:52.626,18,1.048,711.578,712.626
around_door              ,00:11:52.614 , 00:11:53.265,14,0.651,712.614,713.265
rearing_nosup            ,00:11:53.241 , 00:11:54.337,17,1.096,713.241,714.337
rearing_sup              ,00:11:54.337 , 00:11:55.698,16,1.361,714.337,715.698
walk                     ,00:11:55.734 , 00:11:56.457,18,0.723,715.734,716.457
around_emptywall         ,00:11:56.469 , 00:11:56.891,15,0.422,716.469,716.891
rearing_sup              ,00:11:56.915 , 00:11:57.638,16,0.723,716.915,717.638
approach_right           ,00:11:57.650 , 00:11:58.000,2,0.35,717.65,718.0
rearing_sup              ,00:11:58.036 , 00:12:01.397,16,3.361,718.036,721.397
push_right               ,00:12:01.385 , 00:12:02.855,1,1.47,721.385,722.855
approach_feeder          ,00:12:02.855 , 00:12:03.433,11,0.578,722.855,723.433
feeder                   ,00:12:03.421 , 00:12:10.734,9,7.313,723.421,730.734
rearing_nosup            ,00:12:10.722 , 00:12:11.951,17,1.229,730.722,731.951
walk                     ,00:12:11.939 , 00:12:12.530,18,0.591,731.939,732.53
rearing_nosup            ,00:12:12.542 , 00:12:13.373,17,0.831,732.542,733.373
walk                     ,00:12:13.397 , 00:12:14.204,18,0.807,733.397,734.204
around_emptywall         ,00:12:14.216 , 00:12:14.662,15,0.446,734.216,734.662
rearing_nosup            ,00:12:14.638 , 00:12:15.879,17,1.241,734.638,735.879
grooming                 ,00:12:15.879 , 00:12:20.000,5,4.121,735.879,740.0
walk                     ,00:12:20.000 , 00:12:21.807,18,1.807,740.0,741.807
rearing_sup              ,00:12:21.831 , 00:12:22.542,16,0.711,741.831,742.542
rearing_nosup            ,00:12:22.542 , 00:12:23.855,17,1.313,742.542,743.855
walk                      ,00:12:23.867 , 00:12:27.060,18,3.193,743.867,747.06
rearing_nosup            ,00:12:27.072 , 00:12:28.265,17,1.193,747.072,748.265
rearing_sup              ,00:12:28.301 , 00:12:29.132,16,0.831,748.301,749.132
approach_feeder          ,00:12:29.156 , 00:12:29.987,11,0.831,749.156,749.987
walk                     ,00:12:30.000 , 00:12:30.951,18,0.951,750.0,750.951
around_emptywall         ,00:12:30.951 , 00:12:33.783,15,2.832,750.951,753.783
rearing_sup              ,00:12:33.734 , 00:12:35.132,16,1.398,753.734,755.132
walk                     ,00:12:35.144 , 00:12:37.216,18,2.072,755.144,757.216
around_right             ,00:12:37.253 , 00:12:37.807,4,0.554,757.253,757.807
rearing_nosup            ,00:12:37.831 , 00:12:38.698,17,0.867,757.831,758.698
walk                     ,00:12:38.710 , 00:12:39.457,18,0.747,758.71,759.457
rearing_sup              ,00:12:39.457 , 00:12:40.060,16,0.603,759.457,760.06
grooming                 ,00:12:40.060 , 00:12:45.000,5,4.94,760.06,765.0
walk                     ,00:12:44.975 , 00:12:45.397,18,0.422,764.975,765.397
rearing_nosup            ,00:12:45.397 , 00:12:46.168,17,0.771,765.397,766.168
rearing_sup              ,00:12:46.180 , 00:12:47.180,16,1.0,766.18,767.18
walk                     ,00:12:47.180 , 00:12:48.168,18,0.988,767.18,768.168
rearing_nosup            ,00:12:48.168 , 00:12:48.927,17,0.759,768.168,768.927
rearing_sup              ,00:12:48.927 , 00:12:50.759,16,1.832,768.927,770.759
walk                     ,00:12:50.783 , 00:12:51.795,18,1.012,770.783,771.795
rearing_nosup            ,00:12:51.819 , 00:12:53.963,17,2.144,771.819,773.963
rearing_sup              ,00:12:53.963 , 00:13:03.590,16,9.627,773.963,783.59
walk                     ,00:13:03.602 , 00:13:04.518,18,0.916,783.602,784.518
grooming                 ,00:13:04.494 , 00:13:11.987,5,7.493,784.494,791.987
walk                     ,00:13:11.987 , 00:13:12.566,18,0.579,791.987,792.566
rearing_nosup            ,00:13:12.542 , 00:13:13.469,17,0.927,792.542,793.469
rearing_sup              ,00:13:13.469 , 00:13:14.277,16,0.808,793.469,794.277
walk                     ,00:13:14.301 , 00:13:14.747,18,0.446,794.301,794.747
rearing_sup              ,00:13:14.759 , 00:13:16.891,16,2.132,794.759,796.891
push_left                ,00:13:16.915 , 00:13:17.566,8,0.651,796.915,797.566
rearing_sup              ,00:13:17.554 , 00:13:18.686,16,1.132,797.554,798.686
walk                     ,00:13:18.734 , 00:13:20.156,18,1.422,798.734,800.156
rearing_sup              ,00:13:20.168 , 00:13:23.265,16,3.097,800.168,803.265
approach_right           ,00:13:23.253 , 00:13:24.722,2,1.469,803.253,804.722
push_right               ,00:13:24.759 , 00:13:26.843,1,2.084,804.759,806.843
approach_feeder          ,00:13:26.867 , 00:13:27.506,11,0.639,806.867,807.506
feeder                   ,00:13:27.566 , 00:13:29.216,9,1.65,807.566,809.216
walk                     ,00:13:29.253 , 00:13:29.927,18,0.674,809.253,809.927
rearing_sup              ,00:13:29.951 , 00:13:30.927,16,0.976,809.951,810.927
around_door              ,00:13:30.951 , 00:13:31.759,14,0.808,810.951,811.759
rearing_sup              ,00:13:31.771 , 00:13:32.614,16,0.843,811.771,812.614
around_door              ,00:13:32.662 , 00:13:37.397,14,4.735,812.662,817.397
look_down                ,00:13:37.385 , 00:13:44.277,20,6.892,817.385,824.277
push_right               ,00:13:44.277 , 00:13:46.819,1,2.542,824.277,826.819
approach_feeder          ,00:13:46.819 , 00:13:47.602,11,0.783,826.819,827.602
feeder                   ,00:13:47.614 , 00:13:48.457,9,0.843,827.614,828.457
approach_wallwithlever   ,00:13:48.469 , 00:13:49.602,10,1.133,828.469,829.602
look_down                ,00:13:49.626 , 00:13:51.132,20,1.506,829.626,831.132
approach_feeder          ,00:13:51.144 , 00:13:52.072,11,0.928,831.144,832.072
sit                      ,00:13:52.084 , 00:13:54.216,6,2.132,832.084,834.216
rearing_nosup            ,00:13:54.228 , 00:13:56.807,17,2.579,834.228,836.807
around_feeder            ,00:13:56.807 , 00:14:07.120,12,10.313,836.807,847.12
look_down                ,00:14:07.108 , 00:14:11.072,20,3.964,847.108,851.072
approach_right           ,00:14:11.060 , 00:14:12.939,2,1.879,851.06,852.939
look_down                ,00:14:12.975 , 00:14:14.457,20,1.482,852.975,854.457
push_right               ,00:14:14.542 , 00:14:15.566,1,1.024,854.542,855.566
approach_feeder          ,00:14:15.626 , 00:14:16.421,11,0.795,855.626,856.421
feeder                   ,00:14:16.445 , 00:14:24.771,9,8.326,856.445,864.771
look_around              ,00:14:24.783 , 00:14:30.566,19,5.783,864.783,870.566
walk                     ,00:14:30.566 , 00:14:30.975,18,0.409,870.566,870.975
rearing_nosup            ,00:14:30.975 , 00:14:33.096,17,2.121,870.975,873.096
walk                     ,00:14:33.132 , 00:14:34.301,18,1.169,873.132,874.301
around_door              ,00:14:34.313 , 00:14:35.204,14,0.891,874.313,875.204
push_left                ,00:14:35.168 , 00:14:36.722,8,1.554,875.168,876.722
approach_right           ,00:14:36.747 , 00:14:37.879,2,1.132,876.747,877.879
look_down                ,00:14:37.867 , 00:14:38.590,20,0.723,877.867,878.59
push_right               ,00:14:38.626 , 00:14:40.120,1,1.494,878.626,880.12
approach_feeder          ,00:14:40.108 , 00:14:40.650,11,0.542,880.108,880.65
feeder                   ,00:14:40.626 , 00:14:53.614,9,12.988,880.626,893.614
approach_right           ,00:14:53.650 , 00:14:55.831,2,2.181,893.65,895.831
push_right               ,00:14:55.819 , 00:14:57.542,1,1.723,895.819,897.542
push_right               ,00:14:57.542 , 00:15:00.939,1,3.397,897.542,900.939
approach_feeder          ,00:15:00.915 , 00:15:01.698,11,0.783,900.915,901.698
feeder                   ,00:15:01.686 , 00:15:05.975,9,4.289,901.686,905.975
