Name,Start,Finish,code,duration,time_start,time_finish
sit                      ,00:18:47.320 , 00:19:05.740,6,18.42,1121.7,1140.12
around_feeder            ,00:19:05.750 , 00:19:14.900,12,9.15,1140.13,1149.28
look_around              ,00:19:14.870 , 00:19:26.700,19,11.83,1149.25,1161.08
sit                      ,00:19:26.690 , 00:19:30.950,6,4.26,1161.07,1165.33
look_around              ,00:19:30.960 , 00:19:41.410,19,10.45,1165.34,1175.79
walk                     ,00:19:41.390 , 00:19:42.580,18,1.19,1175.77,1176.96
look_around              ,00:19:42.540 , 00:19:44.610,19,2.07,1176.92,1178.99
look_down                ,00:19:44.580 , 00:19:49.470,20,4.89,1178.96,1183.85
around_right             ,00:19:49.440 , 00:19:52.200,4,2.76,1183.82,1186.58
around_wallwithlever     ,00:19:52.220 , 00:19:55.420,13,3.2,1186.6,1189.8
walk                     ,00:19:55.410 , 00:19:56.480,18,1.07,1189.79,1190.86
around_door              ,00:19:56.470 , 00:20:16.570,14,20.1,1190.85,1210.95
