Start,d_name,Time,Name,code
00:14:24.020 ,ест,853.028,feeder,9
00:14:29.190 ,подход к левой педали,856.348,approach_left,7
00:14:32.510 ,голова на педали,857.398,around_right,4
00:14:33.560 ,подход к кормушке,859.058,approach_feeder,12
00:14:35.220 ,ест,863.448,feeder,9
00:14:39.610 ,подход к левой педали,865.758,approach_left,7
00:14:41.920 ,взаимодействие с педалью,869.008,around_wallwithlever,14
00:14:45.170 ,нос вверх,870.728,look_around,20
00:14:46.890 ,подход к кормушке,872.288,approach_feeder,12
00:14:48.450 ,ест,875.198,feeder,9
00:14:51.360 ,сидит в углу у кормушки??,884.518,around_feeder,13
00:15:00.680 ,стойка с опорой,891.588,rearing_sup,17
00:15:07.750 ,подход к левой педали,895.298,approach_left,7
00:15:11.460 ,голова на педали,896.088,around_right,4
00:15:12.250 ,подход к кормушке,899.038,approach_feeder,12
00:15:15.200 ,ест,901.448,feeder,9
00:15:17.610 ,сидит в углу у кормушки??,908.998,around_feeder,13
00:15:25.160 ,подход к правой педали,912.508,approach_right,1
00:15:28.670 ,сидит под правой педалью,922.018,look_down,21
00:15:38.180 ,голова на педали,923.958,around_right,4
00:15:40.120 ,подход к кормушке,926.208,approach_feeder,12
00:15:42.370 ,ест,936.088,feeder,9
00:15:52.250 ,нос вверх,937.788,look_around,20
00:15:53.950 ,нос вверх,939.128,look_around,20
00:15:55.290 ,подход к левой педали,947.018,approach_left,7
00:16:03.180 ,голова на педали,947.698,around_right,4
00:16:03.860 ,стойка с опорой,958.084,rearing_sup,17
00:16:14.246 ,подход к кормушке,959.378,approach_feeder,12
00:16:15.540 ,ест,969.138,feeder,9
00:16:25.300 ,сидит в углу у кормушки??,993.268,around_feeder,13
00:16:49.430 ,нос вверх,994.498,look_around,20
00:16:50.660 ,подход к левой педали,1000.318,approach_left,7
00:16:56.480 ,голова на педали,1001.768,around_right,4
00:16:57.930 ,ест,1009.088,feeder,9
00:17:05.250 ,голова на педали,1014.886,around_right,4
00:17:11.048 ,ест,1023.368,feeder,9
00:17:19.530 ,голова на педали,1024.168,around_right,4
00:17:20.330 ,подход к кормушке,1025.598,approach_feeder,12
00:17:21.760 ,ест,1030.098,feeder,9
00:17:26.260 ,подход к левой педали,1037.178,approach_left,7
00:17:33.340 ,голова на педали,1038.468,around_right,4
00:17:34.630 ,ест,1048.758,feeder,9
00:17:44.920 ,голова на педали,1049.828,around_right,4
00:17:45.990 ,подход к кормушке,1054.238,approach_feeder,12
00:17:50.400 ,сидит в углу у кормушки??,1068.408,around_feeder,13
00:18:04.570 ,подход к правой педали,1070.138,approach_right,1
00:18:06.300 ,подход к левой педали,1074.098,approach_left,7
00:18:10.260 ,голова на педали,1075.568,around_right,4
00:18:11.730 ,подход к кормушке,1077.068,approach_feeder,12
00:18:13.230 ,ест,1079.898,feeder,9
00:18:16.060 ,подход к левой педали,1088.978,approach_left,7
00:18:25.140 ,голова на педали,1089.908,around_right,4
00:18:26.070 ,подход к кормушке,1091.668,approach_feeder,12
00:18:27.830 ,ест,1094.598,feeder,9
00:18:30.760 ,подход к левой педали,1096.998,approach_left,7
00:18:33.160 ,голова на педали,1097.888,around_right,4
00:18:34.050 ,подход к кормушке,1099.108,approach_feeder,12
00:18:35.270 ,ест,1103.138,feeder,9
00:18:39.300 ,подход к левой педали,1107.238,approach_left,7
00:18:43.400 ,голова на педали,1107.808,around_right,4
00:18:43.970 ,подход к кормушке,1110.308,approach_feeder,12
00:18:46.470 ,ест,1113.958,feeder,9
00:18:50.120 ,подход к правой педали,1121.801,approach_right,1
00:18:57.963 ,сидит под правой педалью,1125.728,look_down,21
00:19:01.890 ,голова на педали,1126.478,around_right,4
00:19:02.640 ,стойка с опорой,1129.268,rearing_sup,17
00:19:05.430 ,подход к кормушке,1133.708,approach_feeder,12
00:19:09.870 ,сидит в углу у кормушки??,1145.208,around_feeder,13
00:19:21.370 ,подход к правой педали,1147.868,approach_right,1
00:19:24.030 ,подход к левой педали,1149.108,approach_left,7
00:19:25.270 ,голова на педали,1149.988,around_right,4
00:19:26.150 ,подход к кормушке,1152.558,approach_feeder,12
00:19:28.720 ,ест,1162.297,feeder,9
00:19:38.459 ,подход к левой педали,1164.418,approach_left,7
00:19:40.580 ,голова на педали,1165.548,around_right,4
00:19:41.710 ,подход к кормушке,1167.068,approach_feeder,12
00:19:43.230 ,ест,1170.658,feeder,9
00:19:46.820 ,нос вверх,1172.618,look_around,20
00:19:48.780 ,нос вверх,1173.738,look_around,20
00:19:49.900 ,подход к левой педали,1177.218,approach_left,7
00:19:53.380 ,голова на педали,1178.278,around_right,4
00:19:54.440 ,подход к кормушке,1180.028,approach_feeder,12
00:19:56.190 ,ест,1186.58,feeder,9
00:20:02.742 ,подход к правой педали,1189.168,approach_right,1
00:20:05.330 ,сидит под правой педалью,1194.808,look_down,21
00:20:10.970 ,подход к левой педали,1196.428,approach_left,7
00:20:12.590 ,голова на педали,1198.808,around_right,4
00:20:14.970 ,голова на педали,1199.998,around_right,4
00:20:16.160 ,подход к кормушке,1201.748,approach_feeder,12
00:20:17.910 ,ест,1215.63,feeder,9
00:20:31.792 ,подход к левой педали,1217.678,approach_left,7
