Start,d_name,Time,Name,code
00:04:18.320 ,голова на левой педали,202.13,around_left,3
00:04:19.780 ,подход к кормушке,203.69,approach_feeder,12
00:04:21.340 ,ест,207.97,feeder,9
00:04:25.620 ,умывание,213.03,grooming,5
00:04:30.680 ,подход к левой педали,213.93,approach_left,7
00:04:31.580 ,голова на левой педали,215.98,around_left,3
00:04:33.630 ,подход к кормушке,217.73,approach_feeder,12
00:04:35.380 ,ест,220.26,feeder,9
00:04:37.910 ,поиск еды вне кормушки,225.06,look_down,21
00:04:42.710 ,умывание,233.716,grooming,5
00:04:51.366 ,подход к левой педали,234.11,approach_left,7
00:04:51.760 ,голова на левой педали,235.2,around_left,3
00:04:52.850 ,подход к кормушке,236.48,approach_feeder,12
00:04:54.130 ,ест,238.58,feeder,9
00:04:56.230 ,поиск еды вне кормушки,242.18,look_down,21
00:04:59.830 ,умывание,246.39,grooming,5
00:05:04.040 ,подход к правой педали,247.796,approach_right,1
00:05:05.446 ,нос над правой педалью,251.17,around_right,4
00:05:08.820 ,умывание,256.15,grooming,5
00:05:13.800 ,нюхает у двери,259.119,around_door,15
00:05:16.769 ,голова на левой педали,260.74,around_left,3
00:05:18.390 ,подход к кормушке,261.97,approach_feeder,12
00:05:19.620 ,ест,264.81,feeder,9
00:05:22.460 ,умывание,269.03,grooming,5
00:05:26.680 ,подход к левой педали,269.96,approach_left,7
00:05:27.610 ,голова на левой педали,271.07,around_left,3
00:05:28.720 ,подход к кормушке,272.06,approach_feeder,12
00:05:29.710 ,ест,274.39,feeder,9
00:05:32.040 ,подход к левой педали,278.05,approach_left,7
00:05:35.700 ,голова на левой педали,279.22,around_left,3
00:05:36.870 ,подход к кормушке,281.14,approach_feeder,12
00:05:38.790 ,ест,283.16,feeder,9
00:05:40.810 ,умывание,306.39,grooming,5
00:06:04.040 ,нюхает у двери,307.33,around_door,15
00:06:04.980 ,подход к левой педали,308.67,approach_left,7
00:06:06.320 ,голова на левой педали,309.92,around_left,3
00:06:07.570 ,подход к кормушке,311.05,approach_feeder,12
00:06:08.700 ,ест,313.77,feeder,9
00:06:11.420 ,поиск еды вне кормушки,320.7,look_down,21
00:06:18.350 ,умывание,324.92,grooming,5
00:06:22.570 ,подход к левой педали,325.42,approach_left,7
00:06:23.070 ,голова на левой педали,326.72,around_left,3
00:06:24.370 ,подход к кормушке,328.97,approach_feeder,12
00:06:26.620 ,ест,330.64,feeder,9
00:06:28.290 ,подход к левой педали,330.64,approach_left,7
00:06:28.290 ,поиск еды вне кормушки,338.84,look_down,21
00:06:36.490 ,умывание,354.84,grooming,5
00:06:52.490 ,умывание,368.31,grooming,5
00:07:05.960 ,голова на левой педали,369.59,around_left,3
00:07:07.240 ,подход к кормушке,370.43,approach_feeder,12
00:07:08.080 ,ест,374.582,feeder,9
00:07:12.232 ,нос вверх,374.91,look_around,20
00:07:12.560 ,подход к левой педали,376.89,approach_left,7
00:07:14.540 ,голова на левой педали,378.65,around_left,3
00:07:16.300 ,подход к кормушке,379.61,approach_feeder,12
00:07:17.260 ,ест,381.77,feeder,9
00:07:19.420 ,подход к левой педали,384.62,approach_left,7
00:07:22.270 ,голова на левой педали,386.96,around_left,3
00:07:24.610 ,подход к кормушке,388.11,approach_feeder,12
00:07:25.760 ,ест,391.4,feeder,9
00:07:29.050 ,нос вверх,392.36,look_around,20
00:07:30.010 ,подход к левой педали,394.45,approach_left,7
00:07:32.100 ,голова на левой педали,395.54,around_left,3
00:07:33.190 ,нос вверх,397.18,look_around,20
00:07:34.830 ,подход к кормушке,398.91,approach_feeder,12
00:07:36.560 ,ест,401.91,feeder,9
00:07:39.560 ,подход к левой педали,408.69,approach_left,7
00:07:46.340 ,голова на левой педали,409.94,around_left,3
00:07:47.590 ,подход к кормушке,412.72,approach_feeder,12
00:07:50.370 ,ест,415.03,feeder,9
00:07:52.680 ,поиск еды вне кормушки,419.28,look_down,21
00:07:56.930 ,подход к левой педали,420.5,approach_left,7
00:07:58.150 ,голова на левой педали,422.81,around_left,3
00:08:00.460 ,подход к кормушке,424.51,approach_feeder,12
00:08:02.160 ,ест,435.764,feeder,9
00:08:13.414 ,подход к левой педали,435.764,approach_left,7
00:08:13.414 ,нюхает у двери,440.262,around_door,15
00:08:17.912 ,голова на левой педали,442.02,around_left,3
00:08:19.670 ,подход к кормушке,442.99,approach_feeder,12
00:08:20.640 ,ест,445.99,feeder,9
00:08:23.640 ,поиск еды вне кормушки,449.14,look_down,21
00:08:26.790 ,подход к левой педали,450.67,approach_left,7
00:08:28.320 ,голова на левой педали,453.02,around_left,3
00:08:30.670 ,голова на левой педали,454.25,around_left,3
00:08:31.900 ,подход к кормушке,455.45,approach_feeder,12
00:08:33.100 ,ест,459.62,feeder,9
00:08:37.270 ,нос вверх,461.915,look_around,20
00:08:39.565 ,нос вверх,464.904,look_around,20
00:08:42.554 ,стойка,472.883,rearing_nosup,18
00:08:50.533 ,подход к левой педали,475.61,approach_left,7
00:08:53.260 ,голова на левой педали,477.39,around_left,3
00:08:55.040 ,подход к кормушке,478.7,approach_feeder,12
00:08:56.350 ,ест,482.03,feeder,9
00:08:59.680 ,поиск еды вне кормушки,484.69,look_down,21
00:09:02.340 ,умывание,490.382,grooming,5
00:09:08.032 ,нос вверх,491.54,look_around,20
00:09:09.190 ,подход к левой педали,493.04,approach_left,7
00:09:10.690 ,голова на левой педали,494.95,around_left,3
00:09:12.600 ,подход к кормушке,496.09,approach_feeder,12
00:09:13.740 ,ест,500.29,feeder,9
00:09:17.940 ,подход к левой педали,502.98,approach_left,7
00:09:20.630 ,голова на левой педали,505.78,around_left,3
00:09:23.430 ,подход к кормушке,507.51,approach_feeder,12
00:09:25.160 ,ест,510.43,feeder,9
00:09:28.080 ,подход к левой педали,512.81,approach_left,7
00:09:30.460 ,голова на левой педали,514.09,around_left,3
00:09:31.740 ,подход к кормушке,515.27,approach_feeder,12
00:09:32.920 ,ест,517.73,feeder,9
00:09:35.380 ,подход к левой педали,520.68,approach_left,7
00:09:38.330 ,умывание,523.02,grooming,5
00:09:40.670 ,нюхает у двери,537.5,around_door,15
00:09:55.150 ,нос к педали,538.61,around_right,4
00:09:56.260 ,подход к кормушке,540.22,approach_feeder,12
00:09:57.870 ,ест,542.5,feeder,9
00:10:00.150 ,умывание,549.598,grooming,5
00:10:07.248 ,подход к левой педали,549.598,approach_left,7
00:10:07.248 ,поиск еды вне кормушки,553.2,look_down,21
00:10:10.850 ,голова на левой педали,553.8,around_left,3
00:10:11.450 ,подход к кормушке,555.46,approach_feeder,12
00:10:13.110 ,ест,557.51,feeder,9
00:10:15.160 ,подход к левой педали,561.01,approach_left,7
00:10:18.660 ,голова на левой педали,562.07,around_left,3
00:10:19.720 ,подход к кормушке,563.32,approach_feeder,12
00:10:20.970 ,поиск еды вне кормушки,569.11,look_down,21
00:10:26.760 ,нос вверх,569.86,look_around,20
00:10:27.510 ,подход к левой педали,572.62,approach_left,7
00:10:30.270 ,голова на левой педали,573.3,around_left,3
00:10:30.950 ,подход к кормушке,573.3,approach_feeder,12
00:10:30.950 ,поиск еды вне кормушки,577.89,look_down,21
00:10:35.540 ,поиск еды вне кормушки,584.613,look_down,21
00:10:42.263 ,подход к левой педали,585.68,approach_left,7
00:10:43.330 ,голова на левой педали,586.57,around_left,3
00:10:44.220 ,подход к кормушке,587.83,approach_feeder,12
00:10:45.480 ,ест,590.33,feeder,9
00:10:47.980 ,поиск еды вне кормушки,594.76,look_down,21
00:10:52.410 ,умывание,599.19,grooming,5
00:10:56.840 ,стойка,602.535,rearing_nosup,18
00:11:00.185 ,голова на левой педали,604.33,around_left,3
00:11:01.980 ,подход к кормушке,606.22,approach_feeder,12
00:11:03.870 ,ест,611.774,feeder,9
00:11:09.424 ,нюхает у двери,615.11,around_door,15
00:11:12.760 ,подход к левой педали,618.05,approach_left,7
00:11:15.700 ,голова на левой педали,619.39,around_left,3
00:11:17.040 ,подход к кормушке,620.67,approach_feeder,12
00:11:18.320 ,ест,622.38,feeder,9
00:11:20.030 ,поиск еды вне кормушки,626.333,look_down,21
00:11:23.983 ,подход к левой педали,629.65,approach_left,7
00:11:27.300 ,голова на левой педали,631.45,around_left,3
00:11:29.100 ,умывание,638.333,grooming,5
00:11:35.983 ,голова на левой педали,639.68,around_left,3
00:11:37.330 ,подход к кормушке,641.25,approach_feeder,12
00:11:38.900 ,ест,645.23,feeder,9
00:11:42.880 ,поиск еды вне кормушки,649.56,look_down,21
00:11:47.210 ,умывание,654.835,grooming,5
00:11:52.485 ,подход к левой педали,657.2,approach_left,7
00:11:54.850 ,голова на левой педали,658.82,around_left,3
00:11:56.470 ,подход к кормушке,660.07,approach_feeder,12
00:11:57.720 ,ест,662.52,feeder,9
00:12:00.170 ,подход к левой педали,665.16,approach_left,7
00:12:02.810 ,умывание,672.73,grooming,5
00:12:10.380 ,голова на левой педали,673.44,around_left,3
00:12:11.090 ,поиск еды вне кормушки,683.37,look_down,21
00:12:21.020 ,подход к правой педали,684.65,approach_right,1
00:12:22.300 ,подход к левой педали,686.04,approach_left,7
00:12:23.690 ,нюхает у двери,687.49,around_door,15
00:12:25.140 ,голова на левой педали,688.72,around_left,3
00:12:26.370 ,подход к кормушке,689.75,approach_feeder,12
00:12:27.400 ,ест,691.78,feeder,9
00:12:29.430 ,поиск еды вне кормушки,696.48,look_down,21
00:12:34.130 ,умывание,703.834,grooming,5
00:12:41.484 ,подход к левой педали,706.363,approach_left,7
00:12:44.013 ,голова на левой педали,707.12,around_left,3
00:12:44.770 ,подход к кормушке,708.31,approach_feeder,12
00:12:45.960 ,ест,712.82,feeder,9
00:12:50.470 ,умывание,717.07,grooming,5
00:12:54.720 ,поиск еды вне кормушки,719.4,look_down,21
00:12:57.050 ,умывание,742.64,grooming,5
00:13:20.290 ,нюхает у двери,745.59,around_door,15
00:13:23.240 ,голова на левой педали,746.87,around_left,3
00:13:24.520 ,поиск еды вне кормушки,751.42,look_down,21
00:13:29.070 ,голова на левой педали,752.81,around_left,3
00:13:30.460 ,подход к кормушке,754.24,approach_feeder,12
00:13:31.890 ,ест,757.05,feeder,9
00:13:34.700 ,поиск еды вне кормушки,760.81,look_down,21
00:13:38.460 ,поиск еды вне кормушки,765.66,look_down,21
00:13:43.310 ,подход к левой педали,767.18,approach_left,7
00:13:44.830 ,голова на левой педали,771.759,around_left,3
00:13:49.409 ,подход к кормушке,773.48,approach_feeder,12
00:13:51.130 ,ест,778.54,feeder,9
00:13:56.190 ,подход к левой педали,782.33,approach_left,7
00:13:59.980 ,голова на левой педали,783.51,around_left,3
00:14:01.160 ,подход к кормушке,785.02,approach_feeder,12
00:14:02.670 ,ест,789.584,feeder,9
00:14:07.234 ,умывание,794.22,grooming,5
00:14:11.870 ,нюхает у двери,795.64,around_door,15
00:14:13.290 ,умывание,798.73,grooming,5
00:14:16.380 ,подход к левой педали,800.161,approach_left,7
00:14:17.811 ,голова на левой педали,801.31,around_left,3
00:14:18.960 ,подход к кормушке,802.78,approach_feeder,12
00:14:20.430 ,ест,807.111,feeder,9
00:14:24.761 ,умывание,818.21,grooming,5
00:14:35.860 ,умывание,821.89,grooming,5
00:14:39.540 ,подход к левой педали,822.45,approach_left,7
00:14:40.100 ,голова на левой педали,823.87,around_left,3
00:14:41.520 ,подход к кормушке,825.34,approach_feeder,12
00:14:42.990 ,ест,826.86,feeder,9
00:14:44.510 ,ест,830.892,feeder,9
00:14:48.542 ,умывание,836.2,grooming,5
00:14:53.850 ,стойка,840.6,rearing_nosup,18
00:14:58.250 ,подход к левой педали,841.97,approach_left,7
00:14:59.620 ,голова на левой педали,843.13,around_left,3
00:15:00.780 ,подход к кормушке,844.91,approach_feeder,12
00:15:02.560 ,ест,846.2,feeder,9
00:15:03.850 ,поиск еды вне кормушки,848.4,look_down,21
00:15:06.050 ,умывание,863.008,grooming,5
00:15:20.658 ,подход к левой педали,864.73,approach_left,7
00:15:22.380 ,голова на левой педали,866.49,around_left,3
00:15:24.140 ,подход к кормушке,867.67,approach_feeder,12
00:15:25.320 ,ест,872.543,feeder,9
00:15:30.193 ,нюхает у двери,877.42,around_door,15
00:15:35.070 ,умывание,881.53,grooming,5
00:15:39.180 ,подход к левой педали,882.36,approach_left,7
00:15:40.010 ,голова на левой педали,883.35,around_left,3
00:15:41.000 ,подход к кормушке,884.84,approach_feeder,12
00:15:42.490 ,ест,886.56,feeder,9
00:15:44.210 ,подход к левой педали,890.71,approach_left,7
00:15:48.360 ,голова на левой педали,892.52,around_left,3
00:15:50.170 ,подход к кормушке,893.88,approach_feeder,12
00:15:51.530 ,ест,895.5,feeder,9
00:15:53.150 ,умывание,901.75,grooming,5
00:15:59.400 ,подход к левой педали,903.45,approach_left,7
00:16:01.100 ,голова на левой педали,904.83,around_left,3
00:16:02.480 ,подход к кормушке,906.13,approach_feeder,12
00:16:03.780 ,ест,911.944,feeder,9
00:16:09.594 ,подход к левой педали,915.41,approach_left,7
00:16:13.060 ,нос к педали,916.96,around_right,4
00:16:14.610 ,подход к кормушке,918.29,approach_feeder,12
00:16:15.940 ,ест,925.389,feeder,9
00:16:23.039 ,нюхает у двери,929.8,around_door,15
00:16:27.450 ,подход к левой педали,931.57,approach_left,7
00:16:29.220 ,голова на левой педали,932.55,around_left,3
00:16:30.200 ,подход к кормушке,934.24,approach_feeder,12
00:16:31.890 ,ест,938.17,feeder,9
00:16:35.820 ,умывание,943.34,grooming,5
00:16:40.990 ,подход к левой педали,944.7,approach_left,7
00:16:42.350 ,нос вверх,945.93,look_around,20
00:16:43.580 ,голова на левой педали,948.23,around_left,3
00:16:45.880 ,подход к кормушке,949.3,approach_feeder,12
00:16:46.950 ,ест,963.435,feeder,9
00:17:01.085 ,подход к левой педали,965.28,approach_left,7
00:17:02.930 ,нос к педали,966.43,around_right,4
00:17:04.080 ,подход к кормушке,969.47,approach_feeder,12
00:17:07.120 ,ест,972.13,feeder,9
00:17:09.780 ,подход к левой педали,974.42,approach_left,7
00:17:12.070 ,голова на левой педали,976.66,around_left,3
00:17:14.310 ,подход к кормушке,977.92,approach_feeder,12
00:17:15.570 ,ест,980.34,feeder,9
00:17:17.990 ,подход к левой педали,984.21,approach_left,7
00:17:21.860 ,голова на левой педали,987.91,around_left,3
00:17:25.560 ,голова на левой педали,989.09,around_left,3
00:17:26.740 ,подход к кормушке,990.16,approach_feeder,12
00:17:27.810 ,ест,996.69,feeder,9
00:17:34.340 ,поиск еды вне кормушки,999.99,look_down,21
00:17:37.640 ,подход к левой педали,1005.35,approach_left,7
00:17:43.000 ,голова на левой педали,1007.37,around_left,3
00:17:45.020 ,подход к кормушке,1007.37,approach_feeder,12
00:17:45.020 ,поиск еды вне кормушки,1010.78,look_down,21
00:17:48.430 ,ест,1013.77,feeder,9
00:17:51.420 ,подход к левой педали,1017.28,approach_left,7
00:17:54.930 ,нюхает у двери,1017.99,around_door,15
00:17:55.640 ,голова на левой педали,1018.62,around_left,3
00:17:56.270 ,подход к кормушке,1020.13,approach_feeder,12
00:17:57.780 ,ест,1022.5,feeder,9
00:18:00.150 ,поиск еды вне кормушки,1025.8,look_down,21
00:18:03.450 ,подход к левой педали,1029.05,approach_left,7
00:18:06.700 ,голова на левой педали,1030.2,around_left,3
00:18:07.850 ,подход к кормушке,1031.41,approach_feeder,12
00:18:09.060 ,ест,1034.22,feeder,9
00:18:11.870 ,умывание,1039.08,grooming,5
00:18:16.730 ,поиск еды вне кормушки,1040.75,look_down,21
00:18:18.400 ,подход к левой педали,1042.885,approach_left,7
00:18:20.535 ,голова на левой педали,1044.5,around_left,3
00:18:22.150 ,подход к кормушке,1045.8,approach_feeder,12
00:18:23.450 ,ест,1048.32,feeder,9
00:18:25.970 ,умывание,1055.42,grooming,5
00:18:33.070 ,подход к левой педали,1057.17,approach_left,7
00:18:34.820 ,голова на левой педали,1059.38,around_left,3
00:18:37.030 ,подход к кормушке,1060.5,approach_feeder,12
00:18:38.150 ,ест,1064.16,feeder,9
00:18:41.810 ,подход к левой педали,1067.52,approach_left,7
00:18:45.170 ,голова на левой педали,1068.78,around_left,3
00:18:46.430 ,поиск еды вне кормушки,1072.36,look_down,21
00:18:50.010 ,ест,1073.91,feeder,9
00:18:51.560 ,поиск еды вне кормушки,1078.0,look_down,21
00:18:55.650 ,голова на левой педали,1079.1,around_left,3
00:18:56.750 ,подход к кормушке,1080.18,approach_feeder,12
00:18:57.830 ,ест,1084.59,feeder,9
00:19:02.240 ,подход к левой педали,1084.59,approach_left,7
00:19:02.240 ,поиск еды вне кормушки,1089.85,look_down,21
00:19:07.500 ,голова на левой педали,1092.75,around_left,3
00:19:10.400 ,поиск еды вне кормушки,1095.47,look_down,21
00:19:13.120 ,ест,1098.49,feeder,9
00:19:16.140 ,голова на левой педали,1098.49,around_left,3
00:19:16.140 ,подход к кормушке,1098.49,approach_feeder,12
00:19:16.140 ,поиск еды вне кормушки,1104.62,look_down,21
00:19:22.270 ,ест,1107.28,feeder,9
00:19:24.930 ,подход к левой педали,1109.88,approach_left,7
00:19:27.530 ,голова на левой педали,1114.07,around_left,3
00:19:31.720 ,подход к кормушке,1115.28,approach_feeder,12
00:19:32.930 ,ест,1118.88,feeder,9
00:19:36.530 ,подход к левой педали,1122.861,approach_left,7
00:19:40.511 ,голова на левой педали,1124.0,around_left,3
00:19:41.650 ,подход к кормушке,1125.9,approach_feeder,12
00:19:43.550 ,ест,1129.462,feeder,9
00:19:47.112 ,подход к левой педали,1130.78,approach_left,7
00:19:48.430 ,голова на левой педали,1133.32,around_left,3
00:19:50.970 ,подход к кормушке,1134.82,approach_feeder,12
00:19:52.470 ,ест,1151.463,feeder,9
00:20:09.113 ,подход к левой педали,1153.798,approach_left,7
00:20:11.448 ,голова на левой педали,1154.94,around_left,3
00:20:12.590 ,нос вверх,1156.2,look_around,20
00:20:13.850 ,нюхает у двери,1163.05,around_door,15
00:20:20.700 ,нос к педали,1165.59,around_right,4
00:20:23.240 ,подход к кормушке,1167.31,approach_feeder,12
00:20:24.960 ,ест,1175.16,feeder,9
00:20:32.810 ,подход к левой педали,1178.09,approach_left,7
00:20:35.740 ,голова на левой педали,1182.62,around_left,3
00:20:40.270 ,подход к кормушке,1184.18,approach_feeder,12
00:20:41.830 ,ест,1192.298,feeder,9
00:20:49.948 ,подход к левой педали,1196.48,approach_left,7
00:20:54.130 ,умывание,1208.035,grooming,5
00:21:05.685 ,голова на левой педали,1211.23,around_left,3
00:21:08.880 ,подход к кормушке,1212.42,approach_feeder,12
00:21:10.070 ,умывание,1215.37,grooming,5
00:21:13.020 ,подход к левой педали,1219.2,approach_left,7
00:21:16.850 ,голова на левой педали,1220.97,around_left,3
00:21:18.620 ,подход к кормушке,1222.31,approach_feeder,12
00:21:19.960 ,ест,1225.74,feeder,9
00:21:23.390 ,нос вверх,1230.312,look_around,20
00:21:27.962 ,подход к левой педали,1232.84,approach_left,7
00:21:30.490 ,нюхает у двери,1233.7,around_door,15
00:21:31.350 ,голова на левой педали,1236.04,around_left,3
00:21:33.690 ,подход к кормушке,1237.81,approach_feeder,12
00:21:35.460 ,поиск еды вне кормушки,1238.47,look_down,21
00:21:36.120 ,ест,1240.65,feeder,9
00:21:38.300 ,поиск еды вне кормушки,1243.53,look_down,21
00:21:41.180 ,подход к левой педали,1246.64,approach_left,7
00:21:44.290 ,умывание,1254.68,grooming,5
00:21:52.330 ,голова на левой педали,1255.6,around_left,3
00:21:53.250 ,подход к кормушке,1257.49,approach_feeder,12
00:21:55.140 ,ест,1259.68,feeder,9
00:21:57.330 ,подход к левой педали,1262.18,approach_left,7
00:21:59.830 ,голова на левой педали,1264.8,around_left,3
00:22:02.450 ,подход к кормушке,1266.16,approach_feeder,12
00:22:03.810 ,ест,1270.82,feeder,9
00:22:08.470 ,подход к левой педали,1275.69,approach_left,7
00:22:13.340 ,голова на левой педали,1277.06,around_left,3
00:22:14.710 ,подход к кормушке,1278.91,approach_feeder,12
00:22:16.560 ,ест,1281.974,feeder,9
00:22:19.624 ,подход к левой педали,1284.22,approach_left,7
00:22:21.870 ,голова на левой педали,1284.84,around_left,3
00:22:22.490 ,подход к кормушке,1286.3,approach_feeder,12
00:22:23.950 ,ест,1288.18,feeder,9
00:22:25.830 ,поиск еды вне кормушки,1291.31,look_down,21
00:22:28.960 ,подход к левой педали,1293.77,approach_left,7
00:22:31.420 ,поиск еды вне кормушки,1297.85,look_down,21
00:22:35.500 ,голова на левой педали,1301.17,around_left,3
00:22:38.820 ,подход к кормушке,1302.48,approach_feeder,12
00:22:40.130 ,ест,1310.615,feeder,9
00:22:48.265 ,умывание,1318.19,grooming,5
00:22:55.840 ,подход к левой педали,1319.66,approach_left,7
00:22:57.310 ,голова на левой педали,1320.73,around_left,3
00:22:58.380 ,подход к кормушке,1322.3,approach_feeder,12
00:22:59.950 ,ест,1325.08,feeder,9
00:23:02.730 ,поиск еды вне кормушки,1327.4,look_down,21
00:23:05.050 ,подход к левой педали,1330.11,approach_left,7
00:23:07.760 ,голова на левой педали,1331.58,around_left,3
00:23:09.230 ,поиск еды вне кормушки,1347.09,look_down,21
00:23:24.740 ,поиск еды вне кормушки,1351.62,look_down,21
00:23:29.270 ,ест,1360.92,feeder,9
00:23:38.570 ,умывание,1374.87,grooming,5
00:23:52.520 ,подход к левой педали,1376.0,approach_left,7
00:23:53.650 ,голова на левой педали,1379.92,around_left,3
00:23:57.570 ,подход к кормушке,1381.29,approach_feeder,12
00:23:58.940 ,ест,1392.72,feeder,9
00:24:10.370 ,нос вверх,1395.99,look_around,20
00:24:13.640 ,нос вверх,1398.17,look_around,20
00:24:15.820 ,подход к левой педали,1400.19,approach_left,7
00:24:17.840 ,голова на левой педали,1401.47,around_left,3
00:24:19.120 ,подход к кормушке,1402.83,approach_feeder,12
00:24:20.480 ,ест,1405.77,feeder,9
00:24:23.420 ,подход к левой педали,1408.73,approach_left,7
00:24:26.380 ,голова на левой педали,1410.2,around_left,3
00:24:27.850 ,подход к кормушке,1411.97,approach_feeder,12
00:24:29.620 ,ест,1416.81,feeder,9
00:24:34.460 ,нос вверх,1418.12,look_around,20
00:24:35.770 ,нюхает у двери,1435.4,around_door,15
00:24:53.050 ,умывание,1447.77,grooming,5
00:25:05.420 ,подход к левой педали,1452.98,approach_left,7
00:25:10.630 ,голова на левой педали,1455.55,around_left,3
00:25:13.200 ,умывание,1460.89,grooming,5
00:25:18.540 ,голова на левой педали,1461.79,around_left,3
00:25:19.440 ,подход к кормушке,1463.43,approach_feeder,12
00:25:21.080 ,ест,1468.193,feeder,9
00:25:25.843 ,подход к левой педали,1470.62,approach_left,7
00:25:28.270 ,голова на левой педали,1471.31,around_left,3
00:25:28.960 ,нос вверх,1475.41,look_around,20
00:25:33.060 ,голова на левой педали,1475.86,around_left,3
00:25:33.510 ,подход к кормушке,1477.42,approach_feeder,12
00:25:35.070 ,ест,1480.69,feeder,9
00:25:38.340 ,подход к левой педали,1483.0,approach_left,7
00:25:40.650 ,голова на левой педали,1485.085,around_left,3
00:25:42.735 ,поиск еды вне кормушки,1486.34,look_down,21
00:25:43.990 ,ест,1489.44,feeder,9
00:25:47.090 ,подход к левой педали,1494.02,approach_left,7
00:25:51.670 ,голова на левой педали,1495.52,around_left,3
00:25:53.170 ,подход к кормушке,1499.03,approach_feeder,12
00:25:56.680 ,поиск еды вне кормушки,1503.78,look_down,21
00:26:01.430 ,поиск еды вне кормушки,1510.82,look_down,21
00:26:08.470 ,подход к левой педали,1512.26,approach_left,7
00:26:09.910 ,нос к педали,1515.149,around_right,4
00:26:12.799 ,голова на левой педали,1518.77,around_left,3
