Name,Start,Finish,code,duration,time_start,time_finish
push_right               ,00:01:43.610 , 00:01:44.070,1,0.46,103.59,104.05
grooming                 ,00:01:44.070 , 00:01:46.520,5,2.45,104.05,106.5
look_around              ,00:01:46.510 , 00:01:48.400,19,1.89,106.49,108.38
grooming                 ,00:01:48.400 , 00:01:52.680,5,4.28,108.38,112.66
look_around              ,00:01:52.680 , 00:01:53.800,19,1.12,112.66,113.78
rearing_sup              ,00:01:53.790 , 00:01:54.350,16,0.56,113.77,114.33
push_right               ,00:01:54.340 , 00:01:54.800,1,0.46,114.32,114.78
approach_feeder          ,00:01:54.810 , 00:01:56.310,11,1.5,114.79,116.29
feeder                   ,00:01:56.320 , 00:01:59.010,9,2.69,116.3,118.99
around_feeder            ,00:01:58.990 , 00:02:03.830,12,4.84,118.97,123.81
look_around              ,00:02:03.810 , 00:02:05.200,19,1.39,123.79,125.18
approach_right           ,00:02:05.190 , 00:02:06.440,2,1.25,125.17,126.42
push_right               ,00:02:06.440 , 00:02:06.920,1,0.48,126.42,126.9
approach_feeder          ,00:02:06.910 , 00:02:07.790,11,0.88,126.89,127.77
around_feeder            ,00:02:07.810 , 00:02:11.880,12,4.07,127.79,131.86
walk                     ,00:02:11.870 , 00:02:12.550,18,0.68,131.85,132.53
around_door              ,00:02:12.560 , 00:02:13.230,14,0.67,132.54,133.21
walk                     ,00:02:13.230 , 00:02:13.520,18,0.29,133.21,133.5
look_around              ,00:02:13.540 , 00:02:14.650,19,1.11,133.52,134.63
approach_right           ,00:02:14.660 , 00:02:15.340,2,0.68,134.64,135.32
push_right               ,00:02:15.350 , 00:02:16.210,1,0.86,135.33,136.19
approach_feeder          ,00:02:16.210 , 00:02:16.590,11,0.38,136.19,136.57
feeder                   ,00:02:16.570 , 00:02:18.430,9,1.86,136.55,138.41
approach_right           ,00:02:18.410 , 00:02:19.820,2,1.41,138.39,139.8
rearing_sup              ,00:02:19.800 , 00:02:21.180,16,1.38,139.78,141.16
walk                     ,00:02:21.180 , 00:02:22.570,18,1.39,141.16,142.55
around_door               ,00:02:22.570 , 00:02:25.420,14,2.85,142.55,145.4
approach_feeder          ,00:02:25.430 , 00:02:26.170,11,0.74,145.41,146.15
around_feeder            ,00:02:26.170 , 00:02:28.260,12,2.09,146.15,148.24
around_emptywall         ,00:02:28.270 , 00:02:28.550,15,0.28,148.25,148.53
approach_right           ,00:02:28.550 , 00:02:29.080,2,0.53,148.53,149.06
push_right               ,00:02:29.080 , 00:02:29.520,1,0.44,149.06,149.5
rearing_sup              ,00:02:29.520 , 00:02:30.020,16,0.5,149.5,150.0
approach_feeder          ,00:02:30.000 , 00:02:30.600,11,0.6,149.98,150.58
feeder                   ,00:02:30.610 , 00:02:37.770,9,7.16,150.59,157.75
around_feeder            ,00:02:37.760 , 00:02:39.130,12,1.37,157.74,159.11
rearing_sup              ,00:02:39.130 , 00:02:42.360,16,3.23,159.11,162.34
around_feeder            ,00:02:42.350 , 00:02:45.500,12,3.15,162.33,165.48
approach_right           ,00:02:45.500 , 00:02:46.480,2,0.98,165.48,166.46
push_right               ,00:02:46.500 , 00:02:47.130,1,0.63,166.48,167.11
approach_feeder          ,00:02:47.160 , 00:02:47.770,11,0.61,167.14,167.75
around_feeder            ,00:02:47.790 , 00:02:50.290,12,2.5,167.77,170.27
approach_right           ,00:02:50.270 , 00:02:51.680,2,1.41,170.25,171.66
rearing_sup              ,00:02:51.680 , 00:02:52.440,16,0.76,171.66,172.42
approach_feeder          ,00:02:52.430 , 00:02:52.910,11,0.48,172.41,172.89
around_feeder            ,00:02:52.910 , 00:02:54.780,12,1.87,172.89,174.76
look_down                ,00:02:54.800 , 00:03:00.960,20,6.16,174.78,180.94
approach_right           ,00:03:00.990 , 00:03:01.970,2,0.98,180.97,181.95
push_right               ,00:03:01.980 , 00:03:02.590,1,0.61,181.96,182.57
approach_feeder          ,00:03:02.580 , 00:03:03.310,11,0.73,182.56,183.29
around_feeder            ,00:03:03.310 , 00:03:04.610,12,1.3,183.29,184.59
rearing_sup              ,00:03:04.630 , 00:03:05.410,16,0.78,184.61,185.39
rearing_nosup            ,00:03:05.400 , 00:03:06.190,17,0.79,185.38,186.17
approach_right           ,00:03:06.200 , 00:03:06.850,2,0.65,186.18,186.83
rearing_nosup            ,00:03:06.850 , 00:03:08.010,17,1.16,186.83,187.99
around_right             ,00:03:08.000 , 00:03:08.540,4,0.54,187.98,188.52
push_right               ,00:03:08.560 , 00:03:09.430,1,0.87,188.54,189.41
approach_feeder          ,00:03:09.440 , 00:03:10.060,11,0.62,189.42,190.04
feeder                   ,00:03:10.050 , 00:03:16.130,9,6.08,190.03,196.11
around_feeder            ,00:03:16.140 , 00:03:18.700,12,2.56,196.12,198.68
approach_right           ,00:03:18.690 , 00:03:19.850,2,1.16,198.67,199.83
