Start,d_name,Time,Name,code
00:10:44.440 ,подход к правой педали,629.873,approach_right,1
00:10:47.443 ,нажатие на правую педаль,630.16,push_right,2
00:10:47.730 ,подход к кормушке,631.43,approach_feeder,12
00:10:49.000 ,ест,633.1,feeder,9
00:10:50.670 ,подход к левой педали,635.75,approach_left,7
00:10:53.320 ,подход к правой педали,637.09,approach_right,1
00:10:54.660 ,нажатие на правую педаль,640.03,push_right,2
00:10:57.600 ,подход к кормушке,640.94,approach_feeder,12
00:10:58.510 ,ест,642.85,feeder,9
00:11:00.420 ,подход к правой педали,646.52,approach_right,1
00:11:04.090 ,нажатие на правую педаль,654.86,push_right,2
00:11:12.430 ,нажатие на правую педаль,655.39,push_right,2
00:11:12.960 ,подход к кормушке,656.49,approach_feeder,12
00:11:14.060 ,ест,663.36,feeder,9
00:11:20.930 ,подход к правой педали,667.2,approach_right,1
00:11:24.770 ,нажатие на правую педаль,669.57,push_right,2
00:11:27.140 ,подход к кормушке,670.69,approach_feeder,12
00:11:28.260 ,ест,672.46,feeder,9
00:11:30.030 ,подход к правой педали,677.98,approach_right,1
00:11:35.550 ,нажатие на правую педаль,678.71,push_right,2
00:11:36.280 ,подход к кормушке,679.91,approach_feeder,12
00:11:37.480 ,ест,682.76,feeder,9
00:11:40.330 ,подход к правой педали,685.542,approach_right,1
00:11:43.112 ,нажатие на правую педаль,687.58,push_right,2
00:11:45.150 ,ест,689.3,feeder,9
00:11:46.870 ,подход к правой педали,693.136,approach_right,1
00:11:50.706 ,нажатие на правую педаль,694.98,push_right,2
00:11:52.550 ,подход к кормушке,696.34,approach_feeder,12
00:11:53.910 ,ест,700.73,feeder,9
00:11:58.300 ,грумминг,703.55,grooming,5
00:12:01.120 ,подход к правой педали,707.81,approach_right,1
00:12:05.380 ,грумминг,710.59,grooming,5
00:12:08.160 ,нажатие на правую педаль,711.09,push_right,2
00:12:08.660 ,подход к кормушке,712.52,approach_feeder,12
00:12:10.090 ,ест,715.45,feeder,9
00:12:13.020 ,подход к правой педали,717.819,approach_right,1
00:12:15.389 ,нажатие на правую педаль,718.48,push_right,2
00:12:16.050 ,подход к кормушке,719.88,approach_feeder,12
00:12:17.450 ,ест,722.01,feeder,9
00:12:19.580 ,подход к правой педали,726.372,approach_right,1
00:12:23.942 ,нажатие на правую педаль,727.06,push_right,2
00:12:24.630 ,подход к кормушке,732.35,approach_feeder,12
00:12:29.920 ,подход к правой педали,739.81,approach_right,1
00:12:37.380 ,нажатие на правую педаль,740.34,push_right,2
00:12:37.910 ,подход к кормушке,741.74,approach_feeder,12
00:12:39.310 ,ест,743.07,feeder,9
00:12:40.640 ,подход к правой педали,746.595,approach_right,1
00:12:44.165 ,нажатие на правую педаль,747.05,push_right,2
00:12:44.620 ,подход к кормушке,748.56,approach_feeder,12
00:12:46.130 ,ест,751.57,feeder,9
00:12:49.140 ,подход к правой педали,754.282,approach_right,1
00:12:51.852 ,нажатие на правую педаль,754.86,push_right,2
00:12:52.430 ,подход к кормушке,756.08,approach_feeder,12
00:12:53.650 ,ест,758.0,feeder,9
00:12:55.570 ,подход к правой педали,761.39,approach_right,1
00:12:58.960 ,нажатие на правую педаль,762.05,push_right,2
00:12:59.620 ,подход к кормушке,763.27,approach_feeder,12
00:13:00.840 ,ест,765.64,feeder,9
00:13:03.210 ,подход к правой педали,768.47,approach_right,1
00:13:06.040 ,грумминг,774.128,grooming,5
00:13:11.698 ,нажатие на правую педаль,774.56,push_right,2
00:13:12.130 ,подход к кормушке,775.59,approach_feeder,12
00:13:13.160 ,ест,778.29,feeder,9
00:13:15.860 ,подход к правой педали,783.97,approach_right,1
00:13:21.540 ,грумминг,797.15,grooming,5
00:13:34.720 ,нажатие на правую педаль,797.97,push_right,2
00:13:35.540 ,подход к кормушке,799.24,approach_feeder,12
00:13:36.810 ,ест,800.15,feeder,9
00:13:37.720 ,подход к правой педали,803.13,approach_right,1
00:13:40.700 ,нажатие на правую педаль,803.58,push_right,2
00:13:41.150 ,подход к кормушке,804.79,approach_feeder,12
00:13:42.360 ,ест,806.24,feeder,9
00:13:43.810 ,подход к правой педали,809.226,approach_right,1
00:13:46.796 ,нажатие на правую педаль,809.84,push_right,2
00:13:47.410 ,подход к кормушке,811.19,approach_feeder,12
00:13:48.760 ,ест,812.65,feeder,9
00:13:50.220 ,подход к правой педали,817.078,approach_right,1
00:13:54.648 ,нажатие на правую педаль,819.465,push_right,2
00:13:57.035 ,грумминг,825.086,grooming,5
00:14:02.656 ,подход к правой педали,827.138,approach_right,1
00:14:04.708 ,нажатие на правую педаль,827.7,push_right,2
00:14:05.270 ,подход к кормушке,828.83,approach_feeder,12
00:14:06.400 ,ест,830.76,feeder,9
00:14:08.330 ,подход к правой педали,836.532,approach_right,1
00:14:14.102 ,нажатие на правую педаль,837.14,push_right,2
00:14:14.710 ,подход к кормушке,838.66,approach_feeder,12
00:14:16.230 ,ест,839.84,feeder,9
00:14:17.410 ,подход к правой педали,842.752,approach_right,1
00:14:20.322 ,нажатие на правую педаль,843.78,push_right,2
00:14:21.350 ,подход к кормушке,845.28,approach_feeder,12
00:14:22.850 ,ест,846.9,feeder,9
00:14:24.470 ,подход к правой педали,851.44,approach_right,1
00:14:29.010 ,нажатие на правую педаль,852.32,push_right,2
00:14:29.890 ,подход к кормушке,853.59,approach_feeder,12
00:14:31.160 ,ест,855.47,feeder,9
00:14:33.040 ,подход к левой педали,861.55,approach_left,7
00:14:39.120 ,подход к правой педали,863.415,approach_right,1
00:14:40.985 ,нажатие на правую педаль,863.88,push_right,2
00:14:41.450 ,подход к кормушке,864.83,approach_feeder,12
00:14:42.400 ,ест,866.08,feeder,9
00:14:43.650 ,подход к правой педали,870.453,approach_right,1
00:14:48.023 ,нажатие на правую педаль,871.02,push_right,2
00:14:48.590 ,подход к кормушке,877.73,approach_feeder,12
00:14:55.300 ,подход к правой педали,879.464,approach_right,1
00:14:57.034 ,подход к правой педали,880.15,approach_right,1
00:14:57.720 ,подход к кормушке,880.99,approach_feeder,12
00:14:58.560 ,ест,884.259,feeder,9
00:15:01.829 ,подход к правой педали,886.876,approach_right,1
00:15:04.446 ,нажатие на правую педаль,887.64,push_right,2
00:15:05.210 ,подход к кормушке,889.09,approach_feeder,12
00:15:06.660 ,ест,891.9,feeder,9
00:15:09.470 ,подход к левой педали,897.1,approach_left,7
00:15:14.670 ,подход к правой педали,899.017,approach_right,1
00:15:16.587 ,нажатие на правую педаль,899.63,push_right,2
00:15:17.200 ,подход к кормушке,902.28,approach_feeder,12
00:15:19.850 ,ест,903.86,feeder,9
00:15:21.430 ,подход к правой педали,908.149,approach_right,1
00:15:25.719 ,нажатие на правую педаль,909.0,push_right,2
00:15:26.570 ,подход к кормушке,910.31,approach_feeder,12
00:15:27.880 ,ест,912.86,feeder,9
00:15:30.430 ,подход к правой педали,917.22,approach_right,1
00:15:34.790 ,нажатие на правую педаль,919.85,push_right,2
00:15:37.420 ,подход к кормушке,921.26,approach_feeder,12
00:15:38.830 ,ест,926.21,feeder,9
00:15:43.780 ,подход к правой педали,931.84,approach_right,1
00:15:49.410 ,нажатие на правую педаль,933.57,push_right,2
00:15:51.140 ,подход к кормушке,935.05,approach_feeder,12
00:15:52.620 ,ест,940.49,feeder,9
00:15:58.060 ,подход к правой педали,943.65,approach_right,1
00:16:01.220 ,нажатие на правую педаль,944.61,push_right,2
00:16:02.180 ,подход к кормушке,945.87,approach_feeder,12
00:16:03.440 ,ест,947.12,feeder,9
00:16:04.690 ,подход к правой педали,953.017,approach_right,1
00:16:10.587 ,грумминг,955.883,grooming,5
00:16:13.453 ,нажатие на правую педаль,956.48,push_right,2
00:16:14.050 ,стойка,958.86,rearing_nosup,18
00:16:16.430 ,ест,961.43,feeder,9
00:16:19.000 ,подход к кормушке,962.1,approach_feeder,12
00:16:19.670 ,подход к левой педали,969.45,approach_left,7
00:16:27.020 ,подход к правой педали,971.122,approach_right,1
00:16:28.692 ,нажатие на правую педаль,971.92,push_right,2
00:16:29.490 ,подход к кормушке,973.65,approach_feeder,12
00:16:31.220 ,подход к левой педали,986.11,approach_left,7
00:16:43.680 ,подход к правой педали,988.87,approach_right,1
00:16:46.440 ,грумминг,1001.49,grooming,5
00:16:59.060 ,нажатие на правую педаль,1002.51,push_right,2
00:17:00.080 ,подход к кормушке,1007.67,approach_feeder,12
00:17:05.240 ,подход к правой педали,1009.794,approach_right,1
00:17:07.364 ,нажатие на правую педаль,1010.82,push_right,2
00:17:08.390 ,подход к кормушке,1012.0,approach_feeder,12
00:17:09.570 ,ест,1013.22,feeder,9
00:17:10.790 ,подход к правой педали,1016.074,approach_right,1
00:17:13.644 ,нажатие на правую педаль,1016.9,push_right,2
00:17:14.470 ,подход к кормушке,1018.13,approach_feeder,12
00:17:15.700 ,ест,1019.77,feeder,9
00:17:17.340 ,подход к правой педали,1025.522,approach_right,1
00:17:23.092 ,нажатие на правую педаль,1026.02,push_right,2
00:17:23.590 ,подход к кормушке,1028.7,approach_feeder,12
00:17:26.270 ,подход к левой педали,1033.6,approach_left,7
00:17:31.170 ,подход к правой педали,1035.955,approach_right,1
00:17:33.525 ,нажатие на правую педаль,1042.438,push_right,2
00:17:40.008 ,нажатие на правую педаль,1044.19,push_right,2
00:17:41.760 ,ест,1045.03,feeder,9
00:17:42.600 ,подход к правой педали,1049.706,approach_right,1
00:17:47.276 ,нажатие на правую педаль,1050.71,push_right,2
00:17:48.280 ,подход к кормушке,1051.69,approach_feeder,12
00:17:49.260 ,ест,1053.16,feeder,9
00:17:50.730 ,подход к правой педали,1056.206,approach_right,1
00:17:53.776 ,нажатие на правую педаль,1057.66,push_right,2
00:17:55.230 ,подход к кормушке,1058.91,approach_feeder,12
00:17:56.480 ,ест,1060.68,feeder,9
00:17:58.250 ,подход к правой педали,1065.171,approach_right,1
00:18:02.741 ,нажатие на правую педаль,1066.08,push_right,2
00:18:03.650 ,подход к кормушке,1078.23,approach_feeder,12
00:18:15.800 ,ест,1083.13,feeder,9
00:18:20.700 ,подход к правой педали,1087.433,approach_right,1
00:18:25.003 ,нажатие на правую педаль,1088.72,push_right,2
00:18:26.290 ,подход к кормушке,1089.98,approach_feeder,12
00:18:27.550 ,ест,1093.73,feeder,9
00:18:31.300 ,подход к правой педали,1100.068,approach_right,1
00:18:37.638 ,нажатие на правую педаль,1100.87,push_right,2
00:18:38.440 ,подход к кормушке,1102.21,approach_feeder,12
00:18:39.780 ,ест,1105.12,feeder,9
00:18:42.690 ,подход к правой педали,1112.009,approach_right,1
00:18:49.579 ,нажатие на правую педаль,1112.84,push_right,2
00:18:50.410 ,подход к кормушке,1114.62,approach_feeder,12
00:18:52.190 ,ест,1117.77,feeder,9
00:18:55.340 ,подход к правой педали,1120.49,approach_right,1
00:18:58.060 ,грумминг,1122.136,grooming,5
00:18:59.706 ,нос вверх,1124.53,look_around,20
00:19:02.100 ,нажатие на правую педаль,1125.47,push_right,2
00:19:03.040 ,подход к кормушке,1127.02,approach_feeder,12
00:19:04.590 ,ест,1129.05,feeder,9
00:19:06.620 ,подход к правой педали,1132.395,approach_right,1
00:19:09.965 ,нажатие на правую педаль,1133.59,push_right,2
00:19:11.160 ,подход к кормушке,1134.52,approach_feeder,12
00:19:12.090 ,ест,1141.189,feeder,9
00:19:18.759 ,подход к левой педали,1183.17,approach_left,7
00:20:00.740 ,грумминг,1193.85,grooming,5
00:20:11.420 ,грумминг,1197.37,grooming,5
00:20:14.940 ,грумминг,1243.15,grooming,5
00:21:00.720 ,грумминг,1246.95,grooming,5
00:21:04.520 ,грумминг,1268.43,grooming,5
00:21:26.000 ,нажатие на левую педаль,1271.47,push_left,8
00:21:29.040 ,подход к правой педали,1275.07,approach_right,1
