Name,Start,Finish,code,duration,time_start,time_finish
look_down                ,00:03:35.783 , 00:03:38.054,20,2.271,196.324,198.595
around_feeder            ,00:03:38.000 , 00:03:40.837,12,2.837,198.541,201.378
approach_right           ,00:03:40.783 , 00:03:43.162,2,2.379,201.324,203.703
push_right               ,00:03:43.216 , 00:03:46.760,1,3.544,203.757,207.301
rearing_sup              ,00:03:46.837 , 00:03:59.135,16,12.298,207.378,219.676
approach_feeder          ,00:03:59.081 , 00:04:05.432,11,6.351,219.622,225.973
feeder                   ,00:04:05.459 , 00:04:15.486,9,10.027,226.0,236.027
walk                     ,00:04:15.486 , 00:04:17.189,18,1.703,236.027,237.73
rearing_sup              ,00:04:17.270 , 00:04:25.405,16,8.135,237.811,245.946
walk                     ,00:04:25.378 , 00:04:30.324,18,4.946,245.919,250.865
look_around              ,00:04:30.378 , 00:04:38.000,19,7.622,250.919,258.541
around_feeder            ,00:04:37.945 , 00:04:38.972,12,1.027,258.486,259.513
approach_right           ,00:04:38.945 , 00:04:41.864,2,2.919,259.486,262.405
around_right             ,00:04:41.891 , 00:04:46.621,4,4.73,262.432,267.162
look_down                ,00:04:46.675 , 00:04:50.135,20,3.46,267.216,270.676
around_left              ,00:04:50.054 , 00:04:51.972,3,1.918,270.595,272.513
look_around              ,00:04:51.972 , 00:04:53.270,19,1.298,272.513,273.811
sit                      ,00:04:53.220 , 00:05:14.620,6,21.4,273.761,295.161
walk                     ,00:05:14.594 , 00:05:25.459,18,10.865,295.135,306.0
around_door              ,00:05:25.351 , 00:05:43.756,14,18.405,305.892,324.297
walk                     ,00:05:43.675 , 00:05:48.837,18,5.162,324.216,329.378
around_emptywall         ,00:05:48.810 , 00:05:50.810,15,2.0,329.351,331.351
approach_feeder          ,00:05:50.918 , 00:05:52.594,11,1.676,331.459,333.135
look_down                ,00:05:52.648 , 00:05:56.162,20,3.514,333.189,336.703
rearing_sup              ,00:05:56.189 , 00:06:04.432,16,8.243,336.73,344.973
approach_left            ,00:06:04.324 , 00:06:06.648,7,2.324,344.865,347.189
look_around              ,00:06:06.594 , 00:06:09.810,19,3.216,347.135,350.351
walk                     ,00:06:09.756 , 00:06:15.324,18,5.568,350.297,355.865
rearing_sup              ,00:06:15.324 , 00:06:24.945,16,9.621,355.865,365.486
walk                     ,00:06:24.918 , 00:06:28.378,18,3.46,365.459,368.919
rearing_sup              ,00:06:28.324 , 00:06:34.432,16,6.108,368.865,374.973
walk                     ,00:06:34.378 , 00:06:37.351,18,2.973,374.919,377.892
around_feeder            ,00:06:37.324 , 00:06:40.297,12,2.973,377.865,380.838
look_around              ,00:06:40.351 , 00:06:47.540,19,7.189,380.892,388.081
rearing_nosup            ,00:06:47.486 , 00:06:49.189,17,1.703,388.027,389.73
walk                     ,00:06:49.135 , 00:06:51.378,18,2.243,389.676,391.919
look_around              ,00:06:51.432 , 00:06:55.486,19,4.054,391.973,396.027
rearing_nosup            ,00:06:55.432 , 00:07:00.945,17,5.513,395.973,401.486
walk                     ,00:07:00.972 , 00:07:02.918,18,1.946,401.513,403.459
rearing_sup              ,00:07:02.837 , 00:07:06.270,16,3.433,403.378,406.811
look_around              ,00:07:06.324 , 00:07:10.162,19,3.838,406.865,410.703
rearing_sup              ,00:07:10.135 , 00:07:13.864,16,3.729,410.676,414.405
around_left              ,00:07:13.810 , 00:07:20.972,3,7.162,414.351,421.513
look_around              ,00:07:20.891 , 00:07:28.864,19,7.973,421.432,429.405
walk                     ,00:07:28.891 , 00:07:35.297,18,6.406,429.432,435.838
rearing_nosup            ,00:07:35.270 , 00:07:39.729,17,4.459,435.811,440.27
look_around              ,00:07:39.621 , 00:07:53.108,19,13.487,440.162,453.649
sit                      ,00:07:53.160 , 00:08:13.850,6,20.69,453.701,474.391
approach_feeder          ,00:08:13.783 , 00:08:16.486,11,2.703,474.324,477.027
around_feeder            ,00:08:16.513 , 00:08:46.405,12,29.892,477.054,506.946
rearing_nosup            ,00:08:46.351 , 00:08:52.405,17,6.054,506.892,512.946
approach_right           ,00:08:52.351 , 00:08:54.837,2,2.486,512.892,515.378
around_right             ,00:08:54.864 , 00:09:07.675,4,12.811,515.405,528.216
sit                      ,00:09:07.790 , 00:09:20.130,6,12.34,528.331,540.671
walk                     ,00:09:20.108 , 00:09:22.945,18,2.837,540.649,543.486
around_door              ,00:09:22.918 , 00:09:33.189,14,10.271,543.459,553.73
look_down                ,00:09:33.108 , 00:09:35.675,20,2.567,553.649,556.216
push_left                ,00:09:35.540 , 00:09:46.470,8,10.93,556.081,567.011
rearing_sup              ,00:09:46.460 , 00:09:55.729,16,9.269,567.001,576.27
sit                      ,00:09:55.729 , 00:10:19.620,6,23.891,576.27,600.161
walk                     ,00:10:19.621 , 00:10:24.864,18,5.243,600.162,605.405
around_emptywall         ,00:10:24.973 , 00:10:28.540,15,3.567,605.514,609.081
around_right             ,00:10:28.513 , 00:10:30.162,4,1.649,609.054,610.703
around_emptywall         ,00:10:30.108 , 00:10:36.216,15,6.108,610.649,616.757
rearing_sup              ,00:10:36.216 , 00:10:44.810,16,8.594,616.757,625.351
sit                      ,00:10:44.360 , 00:10:59.720,6,15.36,624.901,640.261
around_emptywall         ,00:10:59.594 , 00:11:04.054,15,4.46,640.135,644.595
walk                     ,00:11:04.081 , 00:11:07.000,18,2.919,644.622,647.541
look_down                ,00:11:07.108 , 00:11:27.027,20,19.919,647.649,667.568
around_feeder            ,00:11:26.891 , 00:11:30.567,12,3.676,667.432,671.108
rearing_sup              ,00:11:30.432 , 00:11:46.540,16,16.108,670.973,687.081
walk                     ,00:11:46.513 , 00:11:52.324,18,5.811,687.054,692.865
look_around              ,00:11:52.324 , 00:12:04.270,19,11.946,692.865,704.811
sit                      ,00:12:04.027 , 00:12:20.918,6,16.891,704.568,721.459
around_left              ,00:12:20.837 , 00:12:27.378,3,6.541,721.378,727.919
look_down                ,00:12:27.324 , 00:12:31.216,20,3.892,727.865,731.757
around_door              ,00:12:31.162 , 00:12:41.486,14,10.324,731.703,742.027
around_left              ,00:12:41.405 , 00:12:47.432,3,6.027,741.946,747.973
rearing_sup              ,00:12:47.405 , 00:12:54.945,16,7.54,747.946,755.486
sit                      ,00:12:54.973 , 00:18:31.270,6,336.297,755.514,1091.811
walk                     ,00:18:31.243 , 00:18:56.135,18,24.892,1091.784,1116.676
look_down                ,00:18:56.000 , 00:18:58.756,20,2.756,1116.541,1119.297
around_emptywall         ,00:18:58.648 , 00:19:05.297,15,6.649,1119.189,1125.838
rearing_sup              ,00:19:05.324 , 00:19:20.189,16,14.865,1125.865,1140.73
around_emptywall         ,00:19:20.135 , 00:19:30.135,15,10.0,1140.676,1150.676
sit                      ,00:19:30.216 , 00:22:16.243,6,166.027,1150.757,1316.784
