Name,Start,Finish,code,duration,time_start,time_finish
walk                     ,00:02:34.860 , 00:02:35.530,18,0.67,143.28,143.95
rearing_nosup            ,00:02:35.540 , 00:02:36.690,17,1.15,143.96,145.11
walk                     ,00:02:36.700 , 00:02:37.920,18,1.22,145.12,146.34
around_door              ,00:02:37.900 , 00:02:38.960,14,1.06,146.32,147.38
rearing_nosup            ,00:02:38.960 , 00:02:40.050,17,1.09,147.38,148.47
approach_feeder          ,00:02:40.060 , 00:02:40.880,11,0.82,148.48,149.3
around_feeder            ,00:02:40.890 , 00:02:41.840,12,0.95,149.31,150.26
walk                     ,00:02:41.840 , 00:02:43.200,18,1.36,150.26,151.62
look_down                ,00:02:43.210 , 00:02:47.020,20,3.81,151.63,155.44
rearing_sup              ,00:02:47.080 , 00:02:49.410,16,2.33,155.5,157.83
look_down                ,00:02:49.400 , 00:02:52.340,20,2.94,157.82,160.76
around_feeder            ,00:02:52.320 , 00:02:55.880,12,3.56,160.74,164.3
walk                     ,00:02:55.890 , 00:02:56.950,18,1.06,164.31,165.37
approach_wallwithlever   ,00:02:56.950 , 00:02:57.740,10,0.79,165.37,166.16
approach_right           ,00:02:57.750 , 00:02:58.840,2,1.09,166.17,167.26
around_right             ,00:02:58.830 , 00:02:59.670,4,0.84,167.25,168.09
look_around              ,00:02:59.680 , 00:03:03.690,19,4.01,168.1,172.11
grooming                 ,00:03:03.670 , 00:03:11.860,5,8.19,172.09,180.28
look_around              ,00:03:11.840 , 00:03:13.050,19,1.21,180.26,181.47
approach_feeder          ,00:03:13.070 , 00:03:13.550,11,0.48,181.49,181.97
rearing_nosup            ,00:03:13.560 , 00:03:14.830,17,1.27,181.98,183.25
walk                     ,00:03:14.860 , 00:03:15.410,18,0.55,183.28,183.83
around_door              ,00:03:15.420 , 00:03:17.890,14,2.47,183.84,186.31
rearing_sup              ,00:03:17.920 , 00:03:20.730,16,2.81,186.34,189.15
look_down                ,00:03:20.720 , 00:03:22.270,20,1.55,189.14,190.69
around_feeder            ,00:03:22.270 , 00:03:23.640,12,1.37,190.69,192.06
approach_right           ,00:03:23.650 , 00:03:24.730,2,1.08,192.07,193.15
around_wallwithlever     ,00:03:24.770 , 00:03:26.360,13,1.59,193.19,194.78
around_left              ,00:03:26.360 , 00:03:27.580,3,1.22,194.78,196.0
look_down                ,00:03:27.600 , 00:03:28.730,20,1.13,196.02,197.15
around_left              ,00:03:28.720 , 00:03:29.420,3,0.7,197.14,197.84
rearing_sup              ,00:03:29.440 , 00:03:32.110,16,2.67,197.86,200.53
around_left              ,00:03:32.130 , 00:03:34.670,3,2.54,200.55,203.09
rearing_sup              ,00:03:34.690 , 00:03:37.770,16,3.08,203.11,206.19
approach_right           ,00:03:37.760 , 00:03:39.260,2,1.5,206.18,207.68
rearing_sup              ,00:03:39.270 , 00:03:44.240,16,4.97,207.69,212.66
walk                     ,00:03:44.280 , 00:03:45.280,18,1.0,212.7,213.7
approach_feeder          ,00:03:45.280 , 00:03:46.120,11,0.84,213.7,214.54
walk                     ,00:03:46.140 , 00:03:46.940,18,0.8,214.56,215.36
around_emptywall         ,00:03:46.930 , 00:03:47.480,15,0.55,215.35,215.9
rearing_sup              ,00:03:47.500 , 00:03:49.310,16,1.81,215.92,217.73
around_door              ,00:03:49.310 , 00:03:52.300,14,2.99,217.73,220.72
walk                     ,00:03:52.280 , 00:03:52.960,18,0.68,220.7,221.38
look_down                ,00:03:52.990 , 00:03:53.260,20,0.27,221.41,221.68
around_right             ,00:03:53.240 , 00:03:55.430,4,2.19,221.66,223.85
rearing_sup              ,00:03:55.450 , 00:03:56.400,16,0.95,223.87,224.82
push_right               ,00:03:56.450 , 00:03:59.000,1,2.55,224.87,227.42
look_down                ,00:03:58.980 , 00:04:06.630,20,7.65,227.4,235.05
around_right             ,00:04:06.640 , 00:04:07.020,4,0.38,235.06,235.44
look_around              ,00:04:07.030 , 00:04:07.900,19,0.87,235.45,236.32
walk                     ,00:04:07.910 , 00:04:09.760,18,1.85,236.33,238.18
look_down                ,00:04:09.750 , 00:04:10.950,20,1.2,238.17,239.37
feeder                   ,00:04:10.960 , 00:04:29.650,9,18.69,239.38,258.07
look_down                ,00:04:29.660 , 00:04:32.020,20,2.36,258.08,260.44
feeder                   ,00:04:31.980 , 00:04:43.740,9,11.76,260.4,272.16
around_feeder            ,00:04:43.720 , 00:04:47.140,12,3.42,272.14,275.56
look_down                ,00:04:47.160 , 00:04:51.020,20,3.86,275.58,279.44
rearing_sup              ,00:04:51.000 , 00:04:53.780,16,2.78,279.42,282.2
walk                     ,00:04:53.780 , 00:04:55.900,18,2.12,282.2,284.32
approach_wallwithlever   ,00:04:55.890 , 00:04:56.850,10,0.96,284.31,285.27
walk                     ,00:04:56.850 , 00:04:58.150,18,1.3,285.27,286.57
around_door              ,00:04:58.150 , 00:05:00.230,14,2.08,286.57,288.65
walk                     ,00:05:00.220 , 00:05:01.070,18,0.85,288.64,289.49
rearing_nosup            ,00:05:01.080 , 00:05:01.670,17,0.59,289.5,290.09
rearing_sup              ,00:05:01.690 , 00:05:03.110,16,1.42,290.11,291.53
around_feeder            ,00:05:03.110 , 00:05:04.970,12,1.86,291.53,293.39
rearing_nosup            ,00:05:04.980 , 00:05:05.710,17,0.73,293.4,294.13
walk                     ,00:05:05.700 , 00:05:07.020,18,1.32,294.12,295.44
look_down                ,00:05:07.020 , 00:05:09.960,20,2.94,295.44,298.38
approach_left            ,00:05:09.940 , 00:05:10.680,7,0.74,298.36,299.1
look_down                ,00:05:10.700 , 00:05:15.730,20,5.03,299.12,304.15
around_left              ,00:05:15.740 , 00:05:16.330,3,0.59,304.16,304.75
around_door              ,00:05:16.350 , 00:05:17.310,14,0.96,304.77,305.73
walk                     ,00:05:17.320 , 00:05:18.020,18,0.7,305.74,306.44
rearing_nosup            ,00:05:18.010 , 00:05:19.040,17,1.03,306.43,307.46
walk                     ,00:05:19.060 , 00:05:19.720,18,0.66,307.48,308.14
around_emptywall         ,00:05:19.740 , 00:05:20.730,15,0.99,308.16,309.15
rearing_sup              ,00:05:20.730 , 00:05:22.290,16,1.56,309.15,310.71
walk                     ,00:05:22.300 , 00:05:24.770,18,2.47,310.72,313.19
around_door              ,00:05:24.790 , 00:05:25.290,14,0.5,313.21,313.71
walk                     ,00:05:25.290 , 00:05:25.720,18,0.43,313.71,314.14
look_down                ,00:05:25.720 , 00:05:33.630,20,7.91,314.14,322.05
around_feeder            ,00:05:33.620 , 00:05:34.450,12,0.83,322.04,322.87
rearing_sup              ,00:05:34.470 , 00:05:37.230,16,2.76,322.89,325.65
approach_feeder          ,00:05:37.240 , 00:05:38.440,11,1.2,325.66,326.86
feeder                   ,00:05:38.440 , 00:05:40.100,9,1.66,326.86,328.52
look_down                ,00:05:40.110 , 00:05:41.050,20,0.94,328.53,329.47
rearing_sup              ,00:05:41.060 , 00:05:43.800,16,2.74,329.48,332.22
look_down                ,00:05:43.810 , 00:05:46.450,20,2.64,332.23,334.87
grooming                 ,00:05:46.450 , 00:05:47.050,5,0.6,334.87,335.47
around_door              ,00:05:47.060 , 00:05:48.070,14,1.01,335.48,336.49
rearing_sup              ,00:05:48.060 , 00:05:50.950,16,2.89,336.48,339.37
around_door              ,00:05:50.960 , 00:05:53.120,14,2.16,339.38,341.54
rearing_sup              ,00:05:53.120 , 00:05:54.330,16,1.21,341.54,342.75
approach_left            ,00:05:54.340 , 00:05:54.870,7,0.53,342.76,343.29
around_left              ,00:05:54.850 , 00:05:55.400,3,0.55,343.27,343.82
rearing_sup              ,00:05:55.410 , 00:06:00.980,16,5.57,343.83,349.4
grooming                 ,00:06:00.970 , 00:06:04.410,5,3.44,349.39,352.83
walk                     ,00:06:04.400 , 00:06:05.490,18,1.09,352.82,353.91
around_emptywall         ,00:06:05.480 , 00:06:06.930,15,1.45,353.9,355.35
approach_feeder          ,00:06:06.910 , 00:06:07.830,11,0.92,355.33,356.25
rearing_sup              ,00:06:07.840 , 00:06:11.670,16,3.83,356.26,360.09
look_down                ,00:06:11.660 , 00:06:15.980,20,4.32,360.08,364.4
rearing_sup              ,00:06:15.960 , 00:06:18.740,16,2.78,364.38,367.16
walk                     ,00:06:18.710 , 00:06:20.410,18,1.7,367.13,368.83
around_door              ,00:06:20.400 , 00:06:21.760,14,1.36,368.82,370.18
approach_feeder          ,00:06:21.740 , 00:06:22.800,11,1.06,370.16,371.22
rearing_sup              ,00:06:22.810 , 00:06:28.090,16,5.28,371.23,376.51
look_down                ,00:06:28.110 , 00:06:31.370,20,3.26,376.53,379.79
rearing_sup              ,00:06:31.380 , 00:06:35.950,16,4.57,379.8,384.37
look_around              ,00:06:35.940 , 00:06:37.440,19,1.5,384.36,385.86
approach_wallwithlever   ,00:06:37.440 , 00:06:38.630,10,1.19,385.86,387.05
approach_right           ,00:06:38.680 , 00:06:39.570,2,0.89,387.1,387.99
around_emptywall         ,00:06:39.570 , 00:06:41.010,15,1.44,387.99,389.43
rearing_sup              ,00:06:40.990 , 00:06:43.170,16,2.18,389.41,391.59
