Start,d_name,Time,Name,code
00:00:01.215 ,поворот головы в сторону педалей,3.736,look_around,20
00:00:04.951 ,поиск еды в кормушке,12.529,around_feeder,13
00:00:13.744 ,поиск еды в кормушке,14.466,around_feeder,13
00:00:15.681 ,поиск еды вне кормушки,16.575,look_down,21
00:00:17.790 ,поиск еды в кормушке,18.469,around_feeder,13
00:00:19.684 ,поворот головы от кормушки,23.173,look_around,20
00:00:24.388 ,поиск еды в кормушке,26.375,around_feeder,13
00:00:27.590 ,стойка,31.497,rearing_nosup,18
00:00:32.712 ,поиск еды в кормушке,33.166,around_feeder,13
00:00:34.381 ,ест,35.178,feeder,9
00:00:36.393 ,поиск еды вне кормушки,36.575,look_down,21
00:00:37.790 ,ест,46.385,feeder,9
00:00:47.600 ,ест,46.394,feeder,9
00:00:47.609 ,поворот головы от кормушки,49.047,look_around,20
00:00:50.262 ,ест,55.844,feeder,9
00:00:57.059 ,поиск еды в кормушке,56.655,around_feeder,13
00:00:57.870 ,поиск еды вне кормушки,58.445,look_down,21
00:00:59.660 ,поиск еды в кормушке,62.555,around_feeder,13
00:01:03.770 ,поворот головы от кормушки,63.775,look_around,20
00:01:04.990 ,сидит в углу у кормушки,78.985,around_feeder,13
00:01:20.200 ,сидит в углу у кормушки,86.605,around_feeder,13
00:01:27.820 ,поиск еды в кормушке,88.815,around_feeder,13
00:01:30.030 ,ест,91.805,feeder,9
00:01:33.020 ,ест,91.805,feeder,9
00:01:33.020 ,поворот головы от кормушки,94.224,look_around,20
00:01:35.439 ,поиск еды в кормушке,96.025,around_feeder,13
00:01:37.240 ,ест,97.735,feeder,9
00:01:38.950 ,поворот головы от кормушки,100.195,look_around,20
00:01:41.410 ,сидит в углу у кормушки,112.515,around_feeder,13
00:01:53.730 ,поиск еды в кормушке,114.055,around_feeder,13
00:01:55.270 ,ест,118.325,feeder,9
00:01:59.540 ,поиск еды вне кормушки,118.325,look_down,21
00:01:59.540 ,поворот головы от кормушки,119.965,look_around,20
00:02:01.180 ,поиск еды в кормушке,120.835,around_feeder,13
00:02:02.050 ,поворот головы в сторону педалей,122.755,look_around,20
00:02:03.970 ,подход к стенке с педалями,124.635,approach_wallwithlever,11
00:02:05.850 ,взаимодействие с педалью,127.091,around_wallwithlever,14
00:02:08.306 ,нахождение у стенки с педалями,133.075,around_wallwithlever,14
00:02:14.290 ,взаимодействие с педалью,133.155,around_wallwithlever,14
00:02:14.370 ,нахождение у стенки с педалями,136.595,around_wallwithlever,14
00:02:17.810 ,умывание,136.595,grooming,5
00:02:17.810 ,нахождение у стенки с педалями,153.035,around_wallwithlever,14
00:02:34.250 ,поиск еды вне кормушки,157.075,look_down,21
00:02:38.290 ,ест,161.635,feeder,9
00:02:42.850 ,поворот головы от кормушки,164.495,look_around,20
00:02:45.710 ,сидит в углу у кормушки,167.225,around_feeder,13
00:02:48.440 ,поиск еды в кормушке,170.625,around_feeder,13
00:02:51.840 ,поворот головы от кормушки,173.365,look_around,20
00:02:54.580 ,сидит в углу у кормушки,175.775,around_feeder,13
00:02:56.990 ,ест,178.475,feeder,9
00:02:59.690 ,ест,186.505,feeder,9
00:03:07.720 ,поворот головы от кормушки,187.725,look_around,20
00:03:08.940 ,ест,192.045,feeder,9
00:03:13.260 ,поворот головы от кормушки,193.305,look_around,20
00:03:14.520 ,поиск еды в кормушке,199.265,around_feeder,13
