Name,Start,Finish,code,duration,time_start,time_finish
walk                     ,00:01:34.450 , 00:01:34.910,18,0.46,84.19,84.65
rearing_nosup            ,00:01:34.910 , 00:01:35.620,17,0.71,84.65,85.36
walk                     ,00:01:35.650 , 00:01:36.820,18,1.17,85.39,86.56
rearing_sup              ,00:01:36.840 , 00:01:37.920,16,1.08,86.58,87.66
walk                      ,00:01:37.990 , 00:01:39.980,18,1.99,87.73,89.72
rearing_sup              ,00:01:40.040 , 00:01:41.950,16,1.91,89.78,91.69
around_feeder            ,00:01:41.980 , 00:01:43.960,12,1.98,91.72,93.7
walk                     ,00:01:43.990 , 00:01:44.560,18,0.57,93.73,94.3
around_emptywall         ,00:01:44.600 , 00:01:45.660,15,1.06,94.34,95.4
rearing_sup              ,00:01:45.680 , 00:01:49.140,16,3.46,95.42,98.88
walk                     ,00:01:49.170 , 00:01:50.760,18,1.59,98.91,100.5
around_door              ,00:01:50.780 , 00:01:51.370,14,0.59,100.52,101.11
look_down                ,00:01:51.400 , 00:01:52.190,20,0.79,101.14,101.93
around_left              ,00:01:52.270 , 00:01:52.780,3,0.51,102.01,102.52
rearing_sup              ,00:01:52.830 , 00:01:54.650,16,1.82,102.57,104.39
walk                     ,00:01:54.670 , 00:01:58.380,18,3.71,104.41,108.12
grooming                 ,00:01:58.390 , 00:01:58.740,5,0.35,108.13,108.48
walk                     ,00:01:58.740 , 00:01:59.140,18,0.4,108.48,108.88
rearing_nosup            ,00:01:59.170 , 00:02:01.710,17,2.54,108.91,111.45
walk                     ,00:02:01.730 , 00:02:02.630,18,0.9,111.47,112.37
look_down                ,00:02:02.650 , 00:02:07.840,20,5.19,112.39,117.58
walk                     ,00:02:07.830 , 00:02:09.240,18,1.41,117.57,118.98
look_down                ,00:02:09.280 , 00:02:13.730,20,4.45,119.02,123.47
rearing_sup              ,00:02:13.750 , 00:02:16.030,16,2.28,123.49,125.77
walk                     ,00:02:16.030 , 00:02:16.880,18,0.85,125.77,126.62
rearing_nosup            ,00:02:16.810 , 00:02:17.430,17,0.62,126.55,127.17
around_emptywall         ,00:02:17.450 , 00:02:18.670,15,1.22,127.19,128.41
rearing_sup              ,00:02:18.650 , 00:02:20.420,16,1.77,128.39,130.16
walk                      ,00:02:20.470 , 00:02:22.340,18,1.87,130.21,132.08
around_door              ,00:02:22.350 , 00:02:25.400,14,3.05,132.09,135.14
rearing_sup              ,00:02:25.410 , 00:02:28.740,16,3.33,135.15,138.48
walk                     ,00:02:28.820 , 00:02:29.440,18,0.62,138.56,139.18
around_left              ,00:02:29.490 , 00:02:30.280,3,0.79,139.23,140.02
look_down                ,00:02:30.300 , 00:02:33.090,20,2.79,140.04,142.83
around_left              ,00:02:33.080 , 00:02:34.170,3,1.09,142.82,143.91
walk                     ,00:02:34.200 , 00:02:36.150,18,1.95,143.94,145.89
look_down                ,00:02:36.150 , 00:02:37.780,20,1.63,145.89,147.52
rearing_sup              ,00:02:37.890 , 00:02:38.690,16,0.8,147.63,148.43
around_right             ,00:02:38.690 , 00:02:39.750,4,1.06,148.43,149.49
walk                     ,00:02:39.750 , 00:02:42.170,18,2.42,149.49,151.91
look_down                ,00:02:42.180 , 00:02:45.080,20,2.9,151.92,154.82
walk                     ,00:02:45.080 , 00:02:47.500,18,2.42,154.82,157.24
around_door              ,00:02:47.540 , 00:02:48.800,14,1.26,157.28,158.54
rearing_sup              ,00:02:48.810 , 00:02:50.280,16,1.47,158.55,160.02
walk                     ,00:02:50.280 , 00:02:52.990,18,2.71,160.02,162.73
around_feeder            ,00:02:53.040 , 00:02:54.070,12,1.03,162.78,163.81
look_down                ,00:02:54.080 , 00:02:57.320,20,3.24,163.82,167.06
walk                     ,00:02:57.360 , 00:02:59.120,18,1.76,167.1,168.86
look_down                ,00:02:59.110 , 00:02:59.440,20,0.33,168.85,169.18
around_right             ,00:02:59.500 , 00:02:59.950,4,0.45,169.24,169.69
around_emptywall         ,00:03:00.000 , 00:03:01.160,15,1.16,169.74,170.9
grooming                 ,00:03:01.190 , 00:03:05.090,5,3.9,170.93,174.83
walk                     ,00:03:05.090 , 00:03:06.030,18,0.94,174.83,175.77
look_down                ,00:03:06.070 , 00:03:11.040,20,4.97,175.81,180.78
walk                     ,00:03:11.100 , 00:03:11.840,18,0.74,180.84,181.58
look_down                ,00:03:11.880 , 00:03:13.060,20,1.18,181.62,182.8
around_feeder            ,00:03:13.130 , 00:03:13.260,12,0.13,182.87,183.0
rearing_sup              ,00:03:13.360 , 00:03:17.190,16,3.83,183.1,186.93
walk                     ,00:03:17.200 , 00:03:18.030,18,0.83,186.94,187.77
rearing_sup              ,00:03:18.060 , 00:03:20.200,16,2.14,187.8,189.94
walk                     ,00:03:20.260 , 00:03:23.680,18,3.42,190.0,193.42
around_emptywall         ,00:03:23.670 , 00:03:24.870,15,1.2,193.41,194.61
look_down                ,00:03:24.920 , 00:03:26.400,20,1.48,194.66,196.14
around_right             ,00:03:26.430 , 00:03:26.920,4,0.49,196.17,196.66
rearing_sup              ,00:03:27.020 , 00:03:29.420,16,2.4,196.76,199.16
grooming                 ,00:03:29.430 , 00:03:31.590,5,2.16,199.17,201.33
walk                     ,00:03:31.620 , 00:03:33.200,18,1.58,201.36,202.94
look_down                ,00:03:33.220 , 00:03:35.070,20,1.85,202.96,204.81
rearing_sup              ,00:03:35.160 , 00:03:37.810,16,2.65,204.9,207.55
walk                     ,00:03:37.800 , 00:03:39.070,18,1.27,207.54,208.81
around_left              ,00:03:38.990 , 00:03:39.190,3,0.2,208.73,208.93
look_down                ,00:03:39.200 , 00:03:41.480,20,2.28,208.94,211.22
walk                     ,00:03:41.530 , 00:03:42.760,18,1.23,211.27,212.5
look_down                ,00:03:42.790 , 00:03:44.330,20,1.54,212.53,214.07
around_emptywall         ,00:03:44.370 , 00:03:46.520,15,2.15,214.11,216.26
look_down                ,00:03:46.550 , 00:03:47.020,20,0.47,216.29,216.76
around_feeder            ,00:03:47.030 , 00:03:53.880,12,6.85,216.77,223.62
walk                     ,00:03:53.890 , 00:03:54.900,18,1.01,223.63,224.64
look_down                ,00:03:54.900 , 00:03:56.810,20,1.91,224.64,226.55
walk                     ,00:03:56.790 , 00:03:57.530,18,0.74,226.53,227.27
around_left              ,00:03:57.670 , 00:03:58.270,3,0.6,227.41,228.01
rearing_sup              ,00:03:58.280 , 00:04:01.250,16,2.97,228.02,230.99
look_down                ,00:04:01.260 , 00:04:02.900,20,1.64,231.0,232.64
walk                     ,00:04:02.890 , 00:04:03.210,18,0.32,232.63,232.95
look_down                ,00:04:03.230 , 00:04:04.670,20,1.44,232.97,234.41
walk                     ,00:04:04.680 , 00:04:05.820,18,1.14,234.42,235.56
around_emptywall         ,00:04:05.820 , 00:04:07.300,15,1.48,235.56,237.04
look_down                ,00:04:07.320 , 00:04:09.050,20,1.73,237.06,238.79
around_feeder            ,00:04:09.070 , 00:04:12.250,12,3.18,238.81,241.99
walk                     ,00:04:12.260 , 00:04:12.990,18,0.73,242.0,242.73
around_door              ,00:04:12.980 , 00:04:15.440,14,2.46,242.72,245.18
walk                     ,00:04:15.460 , 00:04:17.030,18,1.57,245.2,246.77
look_down                ,00:04:17.030 , 00:04:17.850,20,0.82,246.77,247.59
walk                     ,00:04:17.870 , 00:04:19.190,18,1.32,247.61,248.93
around_emptywall         ,00:04:19.200 , 00:04:19.470,15,0.27,248.94,249.21
rearing_sup              ,00:04:19.500 , 00:04:21.440,16,1.94,249.24,251.18
walk                      ,00:04:21.440 , 00:04:23.270,18,1.83,251.18,253.01
around_door              ,00:04:23.300 , 00:04:25.490,14,2.19,253.04,255.23
rearing_sup              ,00:04:25.500 , 00:04:27.440,16,1.94,255.24,257.18
walk                     ,00:04:27.460 , 00:04:28.460,18,1.0,257.2,258.2
around_emptywall         ,00:04:28.470 , 00:04:28.820,15,0.35,258.21,258.56
around_right             ,00:04:28.820 , 00:04:29.650,4,0.83,258.56,259.39
look_down                ,00:04:29.670 , 00:04:31.200,20,1.53,259.41,260.94
around_emptywall         ,00:04:31.200 , 00:04:31.630,15,0.43,260.94,261.37
grooming                  ,00:04:31.680 , 00:04:41.960,5,10.28,261.42,271.7
approach_right           ,00:04:41.960 , 00:04:42.940,2,0.98,271.7,272.68
around_emptywall         ,00:04:42.940 , 00:04:43.520,15,0.58,272.68,273.26
rearing_sup              ,00:04:43.520 , 00:04:48.400,16,4.88,273.26,278.14
walk                     ,00:04:48.430 , 00:04:50.510,18,2.08,278.17,280.25
look_down                ,00:04:50.490 , 00:04:53.280,20,2.79,280.23,283.02
around_feeder            ,00:04:53.290 , 00:04:55.010,12,1.72,283.03,284.75
look_down                ,00:04:55.010 , 00:04:59.480,20,4.47,284.75,289.22
walk                     ,00:04:59.460 , 00:05:00.970,18,1.51,289.2,290.71
look_down                ,00:05:00.960 , 00:05:06.700,20,5.74,290.7,296.44
around_left              ,00:05:06.700 , 00:05:08.620,3,1.92,296.44,298.36
look_down                ,00:05:08.620 , 00:05:13.610,20,4.99,298.36,303.35
around_door              ,00:05:13.610 , 00:05:15.570,14,1.96,303.35,305.31
walk                     ,00:05:15.560 , 00:05:16.420,18,0.86,305.3,306.16
look_down                ,00:05:16.440 , 00:05:20.440,20,4.0,306.18,310.18
walk                     ,00:05:20.450 , 00:05:22.010,18,1.56,310.19,311.75
around_right             ,00:05:22.020 , 00:05:22.600,4,0.58,311.76,312.34
walk                     ,00:05:22.590 , 00:05:24.120,18,1.53,312.33,313.86
around_door              ,00:05:24.200 , 00:05:25.770,14,1.57,313.94,315.51
rearing_sup              ,00:05:25.780 , 00:05:30.090,16,4.31,315.52,319.83
around_left              ,00:05:30.100 , 00:05:30.970,3,0.87,319.84,320.71
walk                     ,00:05:30.980 , 00:05:33.060,18,2.08,320.72,322.8
look_down                ,00:05:33.070 , 00:05:39.880,20,6.81,322.81,329.62
rearing_sup              ,00:05:39.900 , 00:05:43.760,16,3.86,329.64,333.5
around_feeder            ,00:05:43.770 , 00:05:46.430,12,2.66,333.51,336.17
rearing_sup              ,00:05:46.420 , 00:05:48.100,16,1.68,336.16,337.84
walk                     ,00:05:48.110 , 00:05:49.840,18,1.73,337.85,339.58
grooming                 ,00:05:49.880 , 00:05:51.620,5,1.74,339.62,341.36
around_feeder            ,00:05:51.620 , 00:05:54.110,12,2.49,341.36,343.85
walk                     ,00:05:54.150 , 00:05:55.470,18,1.32,343.89,345.21
around_emptywall         ,00:05:55.510 , 00:05:59.360,15,3.85,345.25,349.1
grooming                 ,00:05:59.380 , 00:06:09.330,5,9.95,349.12,359.07
rearing_nosup            ,00:06:09.320 , 00:06:11.380,17,2.06,359.06,361.12
walk                     ,00:06:11.410 , 00:06:11.500,18,0.09,361.15,361.24
rearing_nosup            ,00:06:11.510 , 00:06:12.420,17,0.91,361.25,362.16
walk                     ,00:06:12.400 , 00:06:13.070,18,0.67,362.14,362.81
around_left              ,00:06:13.110 , 00:06:13.710,3,0.6,362.85,363.45
look_down                ,00:06:13.720 , 00:06:20.480,20,6.76,363.46,370.22
walk                     ,00:06:20.520 , 00:06:21.430,18,0.91,370.26,371.17
look_down                ,00:06:21.450 , 00:06:22.400,20,0.95,371.19,372.14
around_right             ,00:06:22.420 , 00:06:23.150,4,0.73,372.16,372.89
walk                       ,00:06:23.180 , 00:06:27.160,18,3.98,372.92,376.9
look_down                ,00:06:27.190 , 00:06:36.240,20,9.05,376.93,385.98
around_left              ,00:06:36.250 , 00:06:36.800,3,0.55,385.99,386.54
push_left                ,00:06:36.840 , 00:06:38.750,8,1.91,386.58,388.49
look_down                ,00:06:38.870 , 00:06:39.900,20,1.03,388.61,389.64
rearing_sup              ,00:06:39.930 , 00:06:42.880,16,2.95,389.67,392.62
look_down                ,00:06:42.880 , 00:06:45.730,20,2.85,392.62,395.47
walk                     ,00:06:45.740 , 00:06:47.330,18,1.59,395.48,397.07
look_down                ,00:06:47.320 , 00:06:58.110,20,10.79,397.06,407.85
around_feeder            ,00:06:58.130 , 00:07:00.000,12,1.87,407.87,409.74
walk                     ,00:07:00.030 , 00:07:00.890,18,0.86,409.77,410.63
around_door              ,00:07:00.910 , 00:07:02.220,14,1.31,410.65,411.96
look_down                ,00:07:02.200 , 00:07:13.030,20,10.83,411.94,422.77
rearing_nosup            ,00:07:13.030 , 00:07:16.100,17,3.07,422.77,425.84
rearing_sup              ,00:07:16.090 , 00:07:17.640,16,1.55,425.83,427.38
look_down                ,00:07:17.640 , 00:07:24.890,20,7.25,427.38,434.63
rearing_sup              ,00:07:24.890 , 00:07:26.910,16,2.02,434.63,436.65
walk                     ,00:07:26.910 , 00:07:28.570,18,1.66,436.65,438.31
around_emptywall         ,00:07:28.590 , 00:07:29.550,15,0.96,438.33,439.29
walk                     ,00:07:29.560 , 00:07:32.500,18,2.94,439.3,442.24
look_down                ,00:07:32.500 , 00:07:34.070,20,1.57,442.24,443.81
around_door              ,00:07:34.050 , 00:07:37.030,14,2.98,443.79,446.77
around_left              ,00:07:37.050 , 00:07:37.990,3,0.94,446.79,447.73
look_down                ,00:07:38.010 , 00:07:39.150,20,1.14,447.75,448.89
walk                     ,00:07:39.190 , 00:07:40.640,18,1.45,448.93,450.38
look_down                ,00:07:40.690 , 00:07:45.530,20,4.84,450.43,455.27
around_feeder            ,00:07:45.520 , 00:07:47.480,12,1.96,455.26,457.22
walk                     ,00:07:47.490 , 00:07:49.650,18,2.16,457.23,459.39
around_right             ,00:07:49.700 , 00:07:50.100,4,0.4,459.44,459.84
look_down                ,00:07:50.130 , 00:07:50.710,20,0.58,459.87,460.45
push_right               ,00:07:50.710 , 00:07:52.610,1,1.9,460.45,462.35
around_right             ,00:07:52.630 , 00:07:55.800,4,3.17,462.37,465.54
around_emptywall         ,00:07:55.790 , 00:07:58.380,15,2.59,465.53,468.12
grooming                 ,00:07:58.420 , 00:08:06.410,5,7.99,468.16,476.15
around_emptywall         ,00:08:06.780 , 00:08:07.420,15,0.64,476.52,477.16
grooming                 ,00:08:07.500 , 00:08:08.530,5,1.03,477.24,478.27
around_emptywall         ,00:08:08.560 , 00:08:10.700,15,2.14,478.3,480.44
rearing_sup              ,00:08:10.700 , 00:08:15.200,16,4.5,480.44,484.94
look_down                ,00:08:15.250 , 00:08:16.910,20,1.66,484.99,486.65
rearing_sup              ,00:08:16.900 , 00:08:22.650,16,5.75,486.64,492.39
walk                      ,00:08:22.660 , 00:08:27.480,18,4.82,492.4,497.22
around_right             ,00:08:27.530 , 00:08:30.010,4,2.48,497.27,499.75
look_down                ,00:08:30.020 , 00:08:34.050,20,4.03,499.76,503.79
walk                     ,00:08:34.080 , 00:08:38.090,18,4.01,503.82,507.83
around_door              ,00:08:38.080 , 00:08:38.360,14,0.28,507.82,508.1
look_down                ,00:08:38.380 , 00:08:42.390,20,4.01,508.12,512.13
walk                     ,00:08:42.370 , 00:08:44.390,18,2.02,512.11,514.13
grooming                 ,00:08:44.380 , 00:08:45.900,5,1.52,514.12,515.64
approach_feeder          ,00:08:45.890 , 00:08:46.980,11,1.09,515.63,516.72
around_feeder            ,00:08:47.010 , 00:08:48.220,12,1.21,516.75,517.96
walk                     ,00:08:48.250 , 00:08:49.180,18,0.93,517.99,518.92
around_emptywall         ,00:08:49.180 , 00:08:49.440,15,0.26,518.92,519.18
rearing_sup              ,00:08:49.410 , 00:08:51.000,16,1.59,519.15,520.74
walk                     ,00:08:51.010 , 00:08:51.410,18,0.4,520.75,521.15
rearing_sup              ,00:08:51.420 , 00:08:55.840,16,4.42,521.16,525.58
walk                     ,00:08:55.840 , 00:08:58.140,18,2.3,525.58,527.88
rearing_sup              ,00:08:58.160 , 00:08:59.700,16,1.54,527.9,529.44
walk                     ,00:08:59.710 , 00:09:00.870,18,1.16,529.45,530.61
rearing_sup              ,00:09:00.940 , 00:09:05.790,16,4.85,530.68,535.53
around_door              ,00:09:05.780 , 00:09:07.080,14,1.3,535.52,536.82
walk                     ,00:09:07.080 , 00:09:07.320,18,0.24,536.82,537.06
rearing_nosup            ,00:09:07.330 , 00:09:08.290,17,0.96,537.07,538.03
grooming                 ,00:09:08.310 , 00:09:12.070,5,3.76,538.05,541.81
walk                     ,00:09:12.070 , 00:09:13.640,18,1.57,541.81,543.38
rearing_sup              ,00:09:13.640 , 00:09:15.470,16,1.83,543.38,545.21
walk                     ,00:09:15.470 , 00:09:16.110,18,0.64,545.21,545.85
rearing_sup              ,00:09:16.170 , 00:09:22.920,16,6.75,545.91,552.66
walk                     ,00:09:22.910 , 00:09:24.930,18,2.02,552.65,554.67
look_down                ,00:09:24.950 , 00:09:30.270,20,5.32,554.69,560.01
rearing_sup              ,00:09:30.260 , 00:09:34.630,16,4.37,560.0,564.37
around_feeder            ,00:09:34.630 , 00:09:36.070,12,1.44,564.37,565.81
walk                     ,00:09:36.060 , 00:09:37.420,18,1.36,565.8,567.16
look_down                ,00:09:37.420 , 00:09:38.370,20,0.95,567.16,568.11
around_left              ,00:09:38.380 , 00:09:39.040,3,0.66,568.12,568.78
look_down                ,00:09:39.020 , 00:09:42.800,20,3.78,568.76,572.54
walk                     ,00:09:42.830 , 00:09:45.600,18,2.77,572.57,575.34
look_down                ,00:09:45.600 , 00:09:57.560,20,11.96,575.34,587.3
walk                     ,00:09:57.560 , 00:09:59.800,18,2.24,587.3,589.54
look_down                ,00:09:59.830 , 00:10:05.170,20,5.34,589.57,594.91
walk                     ,00:10:05.210 , 00:10:06.460,18,1.25,594.95,596.2
around_door              ,00:10:06.470 , 00:10:07.860,14,1.39,596.21,597.6
walk                     ,00:10:07.860 , 00:10:09.330,18,1.47,597.6,599.07
rearing_sup              ,00:10:09.330 , 00:10:12.000,16,2.67,599.07,601.74
walk                     ,00:10:12.030 , 00:10:13.270,18,1.24,601.77,603.01
around_emptywall         ,00:10:13.260 , 00:10:13.600,15,0.34,603.0,603.34
walk                     ,00:10:13.580 , 00:10:14.360,18,0.78,603.32,604.1
rearing_nosup            ,00:10:14.330 , 00:10:14.760,17,0.43,604.07,604.5
rearing_sup              ,00:10:14.760 , 00:10:15.570,16,0.81,604.5,605.31
around_right             ,00:10:15.590 , 00:10:15.970,4,0.38,605.33,605.71
grooming                 ,00:10:15.980 , 00:10:16.820,5,0.84,605.72,606.56
look_down                ,00:10:16.830 , 00:10:20.110,20,3.28,606.57,609.85
grooming                 ,00:10:20.090 , 00:10:35.290,5,15.2,609.83,625.03
look_down                ,00:10:35.290 , 00:10:37.640,20,2.35,625.03,627.38
walk                     ,00:10:37.690 , 00:10:38.440,18,0.75,627.43,628.18
around_door              ,00:10:38.480 , 00:10:43.850,14,5.37,628.22,633.59
walk                     ,00:10:43.840 , 00:10:45.220,18,1.38,633.58,634.96
look_down                ,00:10:45.200 , 00:10:48.010,20,2.81,634.94,637.75
rearing_sup              ,00:10:47.990 , 00:10:52.170,16,4.18,637.73,641.91
walk                     ,00:10:52.160 , 00:10:54.210,18,2.05,641.9,643.95
around_feeder            ,00:10:54.210 , 00:10:55.330,12,1.12,643.95,645.07
walk                     ,00:10:55.330 , 00:10:56.440,18,1.11,645.07,646.18
around_emptywall         ,00:10:56.470 , 00:10:56.690,15,0.22,646.21,646.43
rearing_sup              ,00:10:56.710 , 00:10:57.980,16,1.27,646.45,647.72
rearing_sup              ,00:10:57.990 , 00:11:00.010,16,2.02,647.73,649.75
look_down                ,00:11:00.090 , 00:11:07.690,20,7.6,649.83,657.43
walk                      ,00:11:07.700 , 00:11:10.170,18,2.47,657.44,659.91
look_down                ,00:11:10.190 , 00:11:11.970,20,1.78,659.93,661.71
push_right               ,00:11:11.970 , 00:11:14.540,1,2.57,661.71,664.28
look_down                ,00:11:14.560 , 00:11:15.850,20,1.29,664.3,665.59
approach_feeder          ,00:11:15.850 , 00:11:17.200,11,1.35,665.59,666.94
around_feeder            ,00:11:17.210 , 00:11:25.010,12,7.8,666.95,674.75
walk                     ,00:11:25.010 , 00:11:25.540,18,0.53,674.75,675.28
around_door              ,00:11:25.520 , 00:11:28.090,14,2.57,675.26,677.83
rearing_sup              ,00:11:28.110 , 00:11:30.710,16,2.6,677.85,680.45
walk                     ,00:11:30.720 , 00:11:34.450,18,3.73,680.46,684.19
around_emptywall         ,00:11:34.450 , 00:11:37.480,15,3.03,684.19,687.22
rearing_sup              ,00:11:37.510 , 00:11:39.980,16,2.47,687.25,689.72
walk                     ,00:11:39.990 , 00:11:40.820,18,0.83,689.73,690.56
grooming                 ,00:11:40.810 , 00:11:42.650,5,1.84,690.55,692.39
walk                     ,00:11:42.670 , 00:11:43.680,18,1.01,692.41,693.42
around_feeder            ,00:11:43.700 , 00:11:59.210,12,15.51,693.44,708.95
walk                     ,00:11:59.220 , 00:12:00.430,18,1.21,708.96,710.17
look_down                ,00:12:00.430 , 00:12:03.620,20,3.19,710.17,713.36
grooming                 ,00:12:03.620 , 00:12:05.190,5,1.57,713.36,714.93
walk                     ,00:12:05.190 , 00:12:07.910,18,2.72,714.93,717.65
look_down                ,00:12:07.910 , 00:12:10.550,20,2.64,717.65,720.29
rearing_sup              ,00:12:10.560 , 00:12:14.430,16,3.87,720.3,724.17
around_door              ,00:12:14.440 , 00:12:17.700,14,3.26,724.18,727.44
walk                     ,00:12:17.700 , 00:12:18.580,18,0.88,727.44,728.32
look_down                ,00:12:18.590 , 00:12:22.560,20,3.97,728.33,732.3
rearing_sup              ,00:12:22.560 , 00:12:25.670,16,3.11,732.3,735.41
look_down                ,00:12:25.680 , 00:12:31.280,20,5.6,735.42,741.02
around_door              ,00:12:31.310 , 00:12:34.390,14,3.08,741.05,744.13
walk                     ,00:12:34.420 , 00:12:35.660,18,1.24,744.16,745.4
around_left              ,00:12:35.720 , 00:12:40.330,3,4.61,745.46,750.07
walk                     ,00:12:40.320 , 00:12:41.670,18,1.35,750.06,751.41
look_down                ,00:12:41.680 , 00:12:51.640,20,9.96,751.42,761.38
walk                     ,00:12:51.630 , 00:12:52.950,18,1.32,761.37,762.69
around_emptywall         ,00:12:52.970 , 00:12:53.840,15,0.87,762.71,763.58
around_right             ,00:12:53.890 , 00:12:54.410,4,0.52,763.63,764.15
look_down                ,00:12:54.440 , 00:13:00.290,20,5.85,764.18,770.03
walk                      ,00:13:00.270 , 00:13:04.540,18,4.27,770.01,774.28
around_feeder            ,00:13:04.550 , 00:13:06.480,12,1.93,774.29,776.22
look_down                ,00:13:06.500 , 00:13:08.940,20,2.44,776.24,778.68
walk                     ,00:13:08.970 , 00:13:10.390,18,1.42,778.71,780.13
around_emptywall         ,00:13:10.420 , 00:13:13.390,15,2.97,780.16,783.13
look_down                ,00:13:13.390 , 00:13:36.670,20,23.28,783.13,806.41
walk                     ,00:13:36.660 , 00:13:38.870,18,2.21,806.4,808.61
look_down                ,00:13:38.870 , 00:13:48.730,20,9.86,808.61,818.47
walk                     ,00:13:48.690 , 00:13:50.490,18,1.8,818.43,820.23
look_down                ,00:13:50.540 , 00:13:52.670,20,2.13,820.28,822.41
rearing_sup              ,00:13:52.680 , 00:13:55.740,16,3.06,822.42,825.48
walk                     ,00:13:55.770 , 00:13:57.520,18,1.75,825.51,827.26
around_emptywall         ,00:13:57.550 , 00:13:58.920,15,1.37,827.29,828.66
push_right               ,00:13:58.920 , 00:14:01.350,1,2.43,828.66,831.09
grooming                 ,00:14:01.320 , 00:14:04.180,5,2.86,831.06,833.92
rearing_sup              ,00:14:04.160 , 00:14:06.290,16,2.13,833.9,836.03
grooming                 ,00:14:06.290 , 00:14:18.930,5,12.64,836.03,848.67
